 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
  jday   mon   day    yr    unit  gis_id     name         grzn        grzp        lab_min_p        act_sta_p            fertn            fertp             fixn            denit        act_nit_n        act_sta_n        org_lab_p     rsd_nitorg_n     rsd_laborg_p          no3atmo          nh4atmo
                                                          kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha
   365    12    31  2007      25     250  rtu250                 0.000       0.000       2.687       2.233       0.000       0.000            0.000           84.209          109.902           -8.127            7.321            0.000            0.000            0.000            0.000
   365    12    31  2007      26     260  rtu260                 0.000       0.000       2.871       2.285       0.000       0.000            0.000           87.114          124.633           -7.382            8.452            0.002            0.001            0.000            0.000
   365    12    31  2007      27     270  rtu270                 0.000       0.000       2.826       2.257       0.000       0.000            0.000           62.995          121.046           -7.167            8.239            0.002            0.001            0.000            0.000
   365    12    31  2007      28     280  rtu280                 0.000       0.000       2.627       2.128       0.000       0.000            0.000           78.024          106.191           -7.909            7.053            0.000            0.000            0.000            0.000
   365    12    31  2007      29     290  rtu290                 0.000       0.000       2.623       2.123       0.000       0.000            0.000           78.467          105.948           -7.908            7.035            0.000            0.000            0.000            0.000
   365    12    31  2007      30     300  rtu300                 0.000       0.000       2.676       2.185       0.000       0.000            0.000           82.588          108.066           -8.039            7.187            0.000            0.000            0.000            0.000
   365    12    31  2007      31     310  rtu310                 0.000       0.000       2.622       2.125       0.000       0.000            0.000           78.622          106.019           -7.912            7.040            0.000            0.000            0.000            0.000
   365    12    31  2007      32     320  rtu320                 0.000       0.000       2.650       2.080       0.000       0.000            0.000           54.380          110.590           -7.747            7.380            0.003            0.000            0.000            0.000
   365    12    31  2007      33     330  rtu330                 0.000       0.000       2.650       2.072       0.000       0.000            0.000           52.994          110.772           -7.745            7.393            0.003            0.000            0.000            0.000
   365    12    31  2007      34     340  rtu340                 0.000       0.000       2.638       2.133       0.000       0.000            0.000           74.599          106.519           -7.877            7.080            0.000            0.000            0.000            0.000
   365    12    31  2007      35     350  rtu350                 0.000       0.000       2.455       2.110       0.000       0.000            0.000           29.920          114.149           -7.342            7.719            1.634            0.135            0.000            0.000
   365    12    31  2007      36     360  rtu360                 0.000       0.000       2.622       2.124       0.000       0.000            0.000           71.208          106.181           -7.834            7.058            0.000            0.000            0.000            0.000
   365    12    31  2007      37     370  rtu370                 0.000       0.000       1.865       1.950       0.000       0.000            0.000           45.637          105.006           -7.662            7.030            0.894            0.154            0.000            0.000
   365    12    31  2007      38     380  rtu380                 0.000       0.000       2.623       2.126       0.000       0.000            0.000           72.771          106.149           -7.845            7.054            0.000            0.000            0.000            0.000
   365    12    31  2007      39     390  rtu390                 0.000       0.000       2.628       2.128       0.000       0.000            0.000           72.838          106.298           -7.851            7.065            0.000            0.000            0.000            0.000
   365    12    31  2007      40     400  rtu400                 0.000       0.000       2.635       2.131       0.000       0.000            0.000           73.426          106.481           -7.863            7.078            0.000            0.000            0.000            0.000
   365    12    31  2007      41     410  rtu410                 0.000       0.000       2.621       2.125       0.000       0.000            0.000           71.814          106.154           -7.837            7.055            0.000            0.000            0.000            0.000
   365    12    31  2007      42     420  rtu420                 0.000       0.000       2.622       2.125       0.000       0.000            0.000           71.626          106.187           -7.837            7.058            0.000            0.000            0.000            0.000
   365    12    31  2007      43     430  rtu430                 0.000       0.000       2.817       2.249       0.000       0.000            0.000           51.047          120.511           -7.101            8.211            0.002            0.001            0.000            0.000
   365    12    31  2007      44     440  rtu440                 0.000       0.000       2.622       2.125       0.000       0.000            0.000           78.536          106.042           -7.912            7.042            0.000            0.000            0.000            0.000
   365    12    31  2007      45     450  rtu450                 0.000       0.000       1.854       1.960       0.000       0.000            0.000           46.384          105.060           -7.666            7.035            0.894            0.160            0.000            0.000
   365    12    31  2007      46     460  rtu460                 0.000       0.000       2.662       2.111       0.000       0.000            0.000           51.341          110.253           -7.726            7.356            0.000            0.000            0.000            0.000
   365    12    31  2007      47     470  rtu470                 0.000       0.000       2.621       2.124       0.000       0.000            0.000           71.008          106.192           -7.833            7.058            0.000            0.000            0.000            0.000
   365    12    31  2007      48     480  rtu480                 0.000       0.000       2.621       2.122       0.000       0.000            0.000           78.138          105.870           -7.901            7.029            0.000            0.000            0.000            0.000
   365    12    31  2007      49     490  rtu490                 0.000       0.000       2.095       1.953       0.000       0.000            0.000           36.903          106.862           -7.590            7.166            0.771            0.108            0.000            0.000
   365    12    31  2007      50     500  rtu500                 0.000       0.000       2.640       2.066       0.000       0.000            0.000           52.312          110.624           -7.735            7.381            0.002            0.000            0.000            0.000
   365    12    31  2007      51     510  rtu510                 0.000       0.000       1.846       1.953       0.000       0.000            0.000           45.962          105.079           -7.666            7.035            0.893            0.157            0.000            0.000
   365    12    31  2007      52     520  rtu520                 0.000       0.000       2.630       2.129       0.000       0.000            0.000           73.762          106.326           -7.861            7.067            0.000            0.000            0.000            0.000
   365    12    31  2007      53     530  rtu530                 0.000       0.000       3.114       2.553       0.000       0.000            0.000          102.752          119.947          -11.033            7.719            0.000            0.000            0.000            0.000
   365    12    31  2007      54     540  rtu540                 0.000       0.000       3.086       2.542       0.000       0.000            0.000          102.336          119.521          -11.009            7.688            0.000            0.000            0.000            0.000
   365    12    31  2007      55     550  rtu550                 0.000       0.000       2.609       2.087       0.000       0.000            0.000           47.504          107.068           -7.261            7.252            1.106            0.064            0.000            0.000
   365    12    31  2007      56     560  rtu560                 0.000       0.000       2.445       2.085       0.000       0.000            0.000           30.266          114.808           -7.318            7.767            1.520            0.126            0.000            0.000
   365    12    31  2007      57     570  rtu570                 0.000       0.000       2.593       1.982       0.000       0.000            0.000           49.210          112.513           -7.671            7.521            0.177            0.024            0.000            0.000
   365    12    31  2007      58     580  rtu580                 0.000       0.000       1.878       1.958       0.000       0.000            0.000           46.240          104.909           -7.660            7.024            0.894            0.158            0.000            0.000
   365    12    31  2007      59     590  rtu590                 0.000       0.000       2.605       2.073       0.000       0.000            0.000           44.128          104.612           -7.270            7.086            2.440            0.197            0.000            0.000
   365    12    31  2007      60     600  rtu600                 0.000       0.000       2.628       2.126       0.000       0.000            0.000           77.919          106.082           -7.904            7.045            0.000            0.000            0.000            0.000
   365    12    31  2007      61     610  rtu610                 0.000       0.000       2.627       2.127       0.000       0.000            0.000           72.043          106.322           -7.845            7.068            0.000            0.000            0.000            0.000
   365    12    31  2007      62     620  rtu620                 0.000       0.000       2.636       2.064       0.000       0.000            0.000           53.116          110.422           -7.731            7.367            0.003            0.000            0.000            0.000
   365    12    31  2007      63     630  rtu630                 0.000       0.000       2.622       2.125       0.000       0.000            0.000           70.625          106.221           -7.831            7.061            0.000            0.000            0.000            0.000
   365    12    31  2007      64     640  rtu640                 0.000       0.000       2.608       2.094       0.000       0.000            0.000           44.919          107.988           -7.308            7.307            1.332            0.082            0.000            0.000
   365    12    31  2007      65     650  rtu650                 0.000       0.000       2.635       2.134       0.000       0.000            0.000           40.475          111.230           -7.473            7.500            3.383            0.190            0.000            0.000
   365    12    31  2007      66     660  rtu660                 0.000       0.000       2.613       2.093       0.000       0.000            0.000           46.465          108.908           -7.309            7.370            3.072            0.236            0.000            0.000
   365    12    31  2007      67     670  rtu670                 0.000       0.000       2.556       2.124       0.000       0.000            0.000           25.774          120.691           -7.376            8.148            0.657            0.039            0.000            0.000
   365    12    31  2007      68     680  rtu680                 0.000       0.000       2.000       1.923       0.000       0.000            0.000           40.270          105.420           -7.660            7.058            0.746            0.129            0.000            0.000
   365    12    31  2007      69     690  rtu690                 0.000       0.000       2.597       2.139       0.000       0.000            0.000           28.364          116.824           -7.488            7.869            2.339            0.085            0.000            0.000
   365    12    31  2007      70     700  rtu700                 0.000       0.000       2.598       2.103       0.000       0.000            0.000           41.012          107.386           -7.495            7.245            2.048            0.126            0.000            0.000
   365    12    31  2007      71     710  rtu710                 0.000       0.000       2.820       2.251       0.000       0.000            0.000           46.323          120.674           -7.078            8.226            0.002            0.001            0.000            0.000
   365    12    31  2007      72     720  rtu720                 0.000       0.000       2.418       2.067       0.000       0.000            0.000           27.466          114.104           -7.303            7.720            1.797            0.151            0.000            0.000
   365    12    31  2007      73     730  rtu730                 0.000       0.000       2.573       2.125       0.000       0.000            0.000           25.970          116.189           -7.445            7.832            0.639            0.038            0.000            0.000
   365    12    31  2007      74     740  rtu740                 0.000       0.000       2.625       2.100       0.000       0.000            0.000           40.858          104.125           -7.313            7.049            2.424            0.193            0.000            0.000
   365    12    31  2007      75     750  rtu750                 0.000       0.000       2.642       2.066       0.000       0.000            0.000           52.271          110.713           -7.738            7.388            0.002            0.000            0.000            0.000
   365    12    31  2007      76     760  rtu760                 0.000       0.000       1.863       1.952       0.000       0.000            0.000           45.349          105.094           -7.666            7.036            0.893            0.155            0.000            0.000
   365    12    31  2007      77     770  rtu770                 0.000       0.000       2.565       2.140       0.000       0.000            0.000           29.872          118.454           -7.447            7.985            2.343            0.084            0.000            0.000
   365    12    31  2007      78     780  rtu780                 0.000       0.000       2.621       2.124       0.000       0.000            0.000           70.990          106.192           -7.833            7.058            0.000            0.000            0.000            0.000
   365    12    31  2007      79     790  rtu790                 0.000       0.000       1.946       1.919       0.000       0.000            0.000           40.758          105.182           -7.652            7.040            0.746            0.128            0.000            0.000
   365    12    31  2007      80     800  rtu800                 0.000       0.000       2.386       2.082       0.000       0.000            0.000           24.809          110.132           -7.372            7.429            1.992            0.162            0.000            0.000
   365    12    31  2007      81     810  rtu810                 0.000       0.000       2.649       2.138       0.000       0.000            0.000           74.587          106.839           -7.888            7.104            0.000            0.000            0.000            0.000
   365    12    31  2007      82     820  rtu820                 0.000       0.000       2.426       2.080       0.000       0.000            0.000           25.728          113.625           -7.294            7.686            1.977            0.158            0.000            0.000
   365    12    31  2007      83     830  rtu830                 0.000       0.000       1.897       1.944       0.000       0.000            0.000           44.698          104.983           -7.659            7.028            0.894            0.150            0.000            0.000
   365    12    31  2007      84     840  rtu840                 0.000       0.000       1.856       1.963       0.000       0.000            0.000           46.364          105.066           -7.667            7.035            0.894            0.160            0.000            0.000
   365    12    31  2007      85     850  rtu850                 0.000       0.000       1.884       1.958       0.000       0.000            0.000           46.157          104.962           -7.662            7.028            0.894            0.160            0.000            0.000
   365    12    31  2007      86     860  rtu860                 0.000       0.000       2.119       1.953       0.000       0.000            0.000           47.947          104.939           -7.664            7.026            0.913            0.154            0.000            0.000
   365    12    31  2007      87     870  rtu870                 0.000       0.000       2.662       2.111       0.000       0.000            0.000           51.563          110.233           -7.726            7.354            0.000            0.000            0.000            0.000
   365    12    31  2007      88     880  rtu880                 0.000       0.000       2.445       2.095       0.000       0.000            0.000           32.800          115.037           -7.327            7.782            1.358            0.132            0.000            0.000
   365    12    31  2007      89     890  rtu890                 0.000       0.000       1.843       1.954       0.000       0.000            0.000           45.881          105.086           -7.666            7.036            0.893            0.158            0.000            0.000
   365    12    31  2007      90     900  rtu900                 0.000       0.000       2.020       1.952       0.000       0.000            0.000           37.926          106.835           -7.587            7.164            0.735            0.110            0.000            0.000
   365    12    31  2007      91     910  rtu910                 0.000       0.000       1.904       1.963       0.000       0.000            0.000           48.814          105.023           -7.670            7.033            0.929            0.158            0.000            0.000
   366    12    31  2008       1      10  rtu010                 0.000       0.000       2.496       1.964       0.000       0.000            0.000           52.553          105.684           -8.074            7.011            0.000            0.000            0.000            0.000
   366    12    31  2008       2      20  rtu020                 0.000       0.000       2.435       1.980       0.000       0.000            0.000           69.647          101.858           -8.153            6.733            0.000            0.000            0.000            0.000
   366    12    31  2008       3      30  rtu030                 0.000       0.000       2.477       1.983       0.000       0.000            0.000           71.558          102.303           -8.194            6.764            0.000            0.000            0.000            0.000
   366    12    31  2008       4      40  rtu040                 0.000       0.000       2.459       1.982       0.000       0.000            0.000           71.610          102.256           -8.193            6.761            0.000            0.000            0.000            0.000
   366    12    31  2008       5      50  rtu050                 0.000       0.000       2.466       1.980       0.000       0.000            0.000           72.387          102.248           -8.205            6.760            0.000            0.000            0.000            0.000
   366    12    31  2008       6      60  rtu060                 0.000       0.000       2.467       1.980       0.000       0.000            0.000           71.374          102.047           -8.181            6.746            0.000            0.000            0.000            0.000
   366    12    31  2008       7      70  rtu070                 0.000       0.000       2.488       1.989       0.000       0.000            0.000           72.597          102.776           -8.228            6.798            0.000            0.000            0.000            0.000
   366    12    31  2008       8      80  rtu080                 0.000       0.000       2.452       1.977       0.000       0.000            0.000           71.796          102.001           -8.186            6.742            0.000            0.000            0.000            0.000
   366    12    31  2008       9      90  rtu090                 0.000       0.000       2.470       1.981       0.000       0.000            0.000           71.270          102.110           -8.182            6.750            0.000            0.000            0.000            0.000
   366    12    31  2008      10     100  rtu100                 0.000       0.000       2.426       1.966       0.000       0.000            0.000           74.828          101.330           -8.214            6.691            0.000            0.000            0.000            0.000
   366    12    31  2008      11     110  rtu110                 0.000       0.000       2.434       1.931       0.000       0.000            0.000           43.877          101.468           -7.641            6.847            2.777            0.231            0.000            0.000
   366    12    31  2008      12     120  rtu120                 0.000       0.000       2.509       1.968       0.000       0.000            0.000           53.183          105.898           -8.087            7.027            0.000            0.000            0.000            0.000
   366    12    31  2008      13     130  rtu130                 0.000       0.000       2.464       1.982       0.000       0.000            0.000           71.647          101.998           -8.184            6.741            0.000            0.000            0.000            0.000
   366    12    31  2008      14     140  rtu140                 0.000       0.000       2.466       1.980       0.000       0.000            0.000           72.239          102.236           -8.202            6.759            0.000            0.000            0.000            0.000
   366    12    31  2008      15     150  rtu150                 0.000       0.000       2.465       1.980       0.000       0.000            0.000           72.158          102.231           -8.200            6.759            0.000            0.000            0.000            0.000
   366    12    31  2008      16     160  rtu160                 0.000       0.000       2.514       1.996       0.000       0.000            0.000           51.244          105.530           -8.071            7.001            0.000            0.000            0.000            0.000
   366    12    31  2008      17     170  rtu170                 0.000       0.000       2.764       2.213       0.000       0.000            0.000           85.915          121.243           -7.804            8.172            0.000            0.000            0.000            0.000
   366    12    31  2008      18     180  rtu180                 0.000       0.000       2.469       1.981       0.000       0.000            0.000           71.355          102.108           -8.183            6.750            0.000            0.000            0.000            0.000
   366    12    31  2008      19     190  rtu190                 0.000       0.000       2.466       1.980       0.000       0.000            0.000           70.622          102.034           -8.171            6.745            0.000            0.000            0.000            0.000
   366    12    31  2008      20     200  rtu200                 0.000       0.000       2.467       1.980       0.000       0.000            0.000           70.639          102.036           -8.172            6.745            0.000            0.000            0.000            0.000
   366    12    31  2008      21     210  rtu210                 0.000       0.000       2.448       1.975       0.000       0.000            0.000           77.269          101.643           -8.275            6.712            0.000            0.000            0.000            0.000
   366    12    31  2008      22     220  rtu220                 0.000       0.000       2.456       1.979       0.000       0.000            0.000           76.479          101.974           -8.269            6.737            0.000            0.000            0.000            0.000
   366    12    31  2008      23     230  rtu230                 0.000       0.000       2.459       1.981       0.000       0.000            0.000           71.770          102.265           -8.195            6.761            0.000            0.000            0.000            0.000
   366    12    31  2008      24     240  rtu240                 0.000       0.000       2.473       1.982       0.000       0.000            0.000           71.464          102.202           -8.188            6.757            0.000            0.000            0.000            0.000
   366    12    31  2008      25     250  rtu250                 0.000       0.000       2.509       2.080       0.000       0.000            0.000           80.958          105.412           -8.480            6.987            0.000            0.000            0.000            0.000
   366    12    31  2008      26     260  rtu260                 0.000       0.000       2.768       2.212       0.000       0.000            0.000           85.080          121.175           -7.795            8.169            0.000            0.000            0.000            0.000
   366    12    31  2008      27     270  rtu270                 0.000       0.000       2.736       2.180       0.000       0.000            0.000           59.603          118.741           -7.571            8.036            0.000            0.000            0.000            0.000
   366    12    31  2008      28     280  rtu280                 0.000       0.000       2.446       1.974       0.000       0.000            0.000           75.329          101.835           -8.240            6.728            0.000            0.000            0.000            0.000
   366    12    31  2008      29     290  rtu290                 0.000       0.000       2.437       1.970       0.000       0.000            0.000           75.581          101.559           -8.237            6.707            0.000            0.000            0.000            0.000
   366    12    31  2008      30     300  rtu300                 0.000       0.000       2.505       2.031       0.000       0.000            0.000           79.257          103.520           -8.380            6.849            0.000            0.000            0.000            0.000
   366    12    31  2008      31     310  rtu310                 0.000       0.000       2.440       1.972       0.000       0.000            0.000           75.713          101.626           -8.242            6.712            0.000            0.000            0.000            0.000
   366    12    31  2008      32     320  rtu320                 0.000       0.000       2.518       1.976       0.000       0.000            0.000           54.981          105.890           -8.093            7.027            0.000            0.000            0.000            0.000
   366    12    31  2008      33     330  rtu330                 0.000       0.000       2.515       1.970       0.000       0.000            0.000           52.598          106.061           -8.092            7.039            0.000            0.000            0.000            0.000
   366    12    31  2008      34     340  rtu340                 0.000       0.000       2.469       1.982       0.000       0.000            0.000           72.534          102.316           -8.209            6.764            0.000            0.000            0.000            0.000
   366    12    31  2008      35     350  rtu350                 0.000       0.000       2.462       1.952       0.000       0.000            0.000           44.000          100.878           -7.666            6.803            2.773            0.232            0.000            0.000
   366    12    31  2008      36     360  rtu360                 0.000       0.000       2.471       1.981       0.000       0.000            0.000           70.008          102.052           -8.165            6.747            0.000            0.000            0.000            0.000
   366    12    31  2008      37     370  rtu370                 0.000       0.000       2.297       1.802       0.000       0.000            0.000           36.672           92.617           -7.958            6.194            4.312            0.772            0.000            0.000
   366    12    31  2008      38     380  rtu380                 0.000       0.000       2.466       1.980       0.000       0.000            0.000           71.056          102.006           -8.175            6.743            0.000            0.000            0.000            0.000
   366    12    31  2008      39     390  rtu390                 0.000       0.000       2.471       1.982       0.000       0.000            0.000           71.130          102.158           -8.182            6.754            0.000            0.000            0.000            0.000
   366    12    31  2008      40     400  rtu400                 0.000       0.000       2.464       1.984       0.000       0.000            0.000           71.604          102.337           -8.195            6.767            0.000            0.000            0.000            0.000
   366    12    31  2008      41     410  rtu410                 0.000       0.000       2.470       1.980       0.000       0.000            0.000           70.416          102.023           -8.167            6.745            0.000            0.000            0.000            0.000
   366    12    31  2008      42     420  rtu420                 0.000       0.000       2.471       1.981       0.000       0.000            0.000           70.290          102.058           -8.168            6.747            0.000            0.000            0.000            0.000
   366    12    31  2008      43     430  rtu430                 0.000       0.000       2.727       2.173       0.000       0.000            0.000           49.945          118.124           -7.503            8.003            0.000            0.000            0.000            0.000
   366    12    31  2008      44     440  rtu440                 0.000       0.000       2.441       1.971       0.000       0.000            0.000           75.650          101.655           -8.242            6.714            0.000            0.000            0.000            0.000
   366    12    31  2008      45     450  rtu450                 0.000       0.000       2.304       1.811       0.000       0.000            0.000           36.577           92.672           -7.962            6.199            4.312            0.790            0.000            0.000
   366    12    31  2008      46     460  rtu460                 0.000       0.000       2.515       1.997       0.000       0.000            0.000           50.914          105.572           -8.072            7.005            0.000            0.000            0.000            0.000
   366    12    31  2008      47     470  rtu470                 0.000       0.000       2.471       1.981       0.000       0.000            0.000           69.935          102.052           -8.163            6.747            0.000            0.000            0.000            0.000
   366    12    31  2008      48     480  rtu480                 0.000       0.000       2.433       1.969       0.000       0.000            0.000           75.318          101.492           -8.229            6.702            0.000            0.000            0.000            0.000
   366    12    31  2008      49     490  rtu490                 0.000       0.000       2.275       1.796       0.000       0.000            0.000           39.199           94.035           -7.892            6.296            3.404            0.512            0.000            0.000
   366    12    31  2008      50     500  rtu500                 0.000       0.000       2.504       1.965       0.000       0.000            0.000           51.853          105.896           -8.081            7.027            0.000            0.000            0.000            0.000
   366    12    31  2008      51     510  rtu510                 0.000       0.000       2.299       1.806       0.000       0.000            0.000           36.621           92.692           -7.961            6.199            4.312            0.790            0.000            0.000
   366    12    31  2008      52     520  rtu520                 0.000       0.000       2.465       1.979       0.000       0.000            0.000           71.833          102.164           -8.192            6.754            0.000            0.000            0.000            0.000
   366    12    31  2008      53     530  rtu530                 0.000       0.000       2.863       2.343       0.000       0.000            0.000           97.055          113.124          -11.397            7.244            0.000            0.000            0.000            0.000
   366    12    31  2008      54     540  rtu540                 0.000       0.000       2.836       2.333       0.000       0.000            0.000           96.674          112.679          -11.370            7.212            0.000            0.000            0.000            0.000
   366    12    31  2008      55     550  rtu550                 0.000       0.000       2.295       1.953       0.000       0.000            0.000           44.212          113.179           -7.641            7.606            0.707            0.045            0.000            0.000
   366    12    31  2008      56     560  rtu560                 0.000       0.000       2.446       1.935       0.000       0.000            0.000           43.826          101.223           -7.644            6.829            2.804            0.237            0.000            0.000
   366    12    31  2008      57     570  rtu570                 0.000       0.000       2.501       1.915       0.000       0.000            0.000           51.561          107.689           -8.022            7.157            0.004            0.001            0.000            0.000
   366    12    31  2008      58     580  rtu580                 0.000       0.000       2.303       1.808       0.000       0.000            0.000           36.641           92.518           -7.955            6.187            4.313            0.780            0.000            0.000
   366    12    31  2008      59     590  rtu590                 0.000       0.000       2.279       1.922       0.000       0.000            0.000           42.903          111.304           -7.648            7.480            0.700            0.042            0.000            0.000
   366    12    31  2008      60     600  rtu600                 0.000       0.000       2.441       1.973       0.000       0.000            0.000           75.227          101.725           -8.234            6.720            0.000            0.000            0.000            0.000
   366    12    31  2008      61     610  rtu610                 0.000       0.000       2.477       1.983       0.000       0.000            0.000           70.600          102.193           -8.177            6.757            0.000            0.000            0.000            0.000
   366    12    31  2008      62     620  rtu620                 0.000       0.000       2.496       1.963       0.000       0.000            0.000           52.773          105.686           -8.076            7.012            0.000            0.000            0.000            0.000
   366    12    31  2008      63     630  rtu630                 0.000       0.000       2.444       1.984       0.000       0.000            0.000           69.703          102.072           -8.162            6.749            0.000            0.000            0.000            0.000
   366    12    31  2008      64     640  rtu640                 0.000       0.000       2.305       1.962       0.000       0.000            0.000           43.079          110.164           -7.686            7.403            0.661            0.039            0.000            0.000
   366    12    31  2008      65     650  rtu650                 0.000       0.000       2.376       1.996       0.000       0.000            0.000           39.240          108.651           -7.843            7.281            0.583            0.028            0.000            0.000
   366    12    31  2008      66     660  rtu660                 0.000       0.000       2.291       1.957       0.000       0.000            0.000           43.412          109.109           -7.689            7.334            0.781            0.050            0.000            0.000
   366    12    31  2008      67     670  rtu670                 0.000       0.000       2.474       1.998       0.000       0.000            0.000           45.454          106.978           -7.749            7.185            3.368            0.213            0.000            0.000
   366    12    31  2008      68     680  rtu680                 0.000       0.000       2.251       1.770       0.000       0.000            0.000           37.847           92.812           -7.958            6.206            3.472            0.656            0.000            0.000
   366    12    31  2008      69     690  rtu690                 0.000       0.000       2.460       1.997       0.000       0.000            0.000           41.633          104.754           -7.849            7.023            2.887            0.143            0.000            0.000
   366    12    31  2008      70     700  rtu700                 0.000       0.000       2.372       1.967       0.000       0.000            0.000           41.038          113.112           -7.865            7.579            0.594            0.032            0.000            0.000
   366    12    31  2008      71     710  rtu710                 0.000       0.000       2.728       2.176       0.000       0.000            0.000           45.451          118.004           -7.480            7.998            0.000            0.000            0.000            0.000
   366    12    31  2008      72     720  rtu720                 0.000       0.000       2.445       1.923       0.000       0.000            0.000           43.873          101.499           -7.628            6.846            2.506            0.212            0.000            0.000
   366    12    31  2008      73     730  rtu730                 0.000       0.000       2.455       1.989       0.000       0.000            0.000           42.851          103.886           -7.801            6.972            2.503            0.141            0.000            0.000
   366    12    31  2008      74     740  rtu740                 0.000       0.000       2.350       1.942       0.000       0.000            0.000           40.400          111.007           -7.687            7.455            0.576            0.029            0.000            0.000
   366    12    31  2008      75     750  rtu750                 0.000       0.000       2.507       1.965       0.000       0.000            0.000           51.739          105.989           -8.084            7.033            0.000            0.000            0.000            0.000
   366    12    31  2008      76     760  rtu760                 0.000       0.000       2.297       1.805       0.000       0.000            0.000           36.739           92.709           -7.961            6.200            4.312            0.783            0.000            0.000
   366    12    31  2008      77     770  rtu770                 0.000       0.000       2.470       2.004       0.000       0.000            0.000           42.495          106.082           -7.816            7.115            3.060            0.153            0.000            0.000
   366    12    31  2008      78     780  rtu780                 0.000       0.000       2.471       1.981       0.000       0.000            0.000           69.937          102.051           -8.163            6.747            0.000            0.000            0.000            0.000
   366    12    31  2008      79     790  rtu790                 0.000       0.000       2.253       1.768       0.000       0.000            0.000           37.661           92.570           -7.949            6.188            3.472            0.648            0.000            0.000
   366    12    31  2008      80     800  rtu800                 0.000       0.000       2.423       1.914       0.000       0.000            0.000           42.832           98.742           -7.686            6.643            2.312            0.187            0.000            0.000
   366    12    31  2008      81     810  rtu810                 0.000       0.000       2.483       1.988       0.000       0.000            0.000           72.584          102.673           -8.222            6.791            0.000            0.000            0.000            0.000
   366    12    31  2008      82     820  rtu820                 0.000       0.000       2.442       1.932       0.000       0.000            0.000           43.869          101.457           -7.620            6.842            2.144            0.175            0.000            0.000
   366    12    31  2008      83     830  rtu830                 0.000       0.000       2.292       1.797       0.000       0.000            0.000           36.707           92.593           -7.955            6.191            4.311            0.760            0.000            0.000
   366    12    31  2008      84     840  rtu840                 0.000       0.000       2.306       1.814       0.000       0.000            0.000           36.739           92.683           -7.963            6.200            4.313            0.793            0.000            0.000
   366    12    31  2008      85     850  rtu850                 0.000       0.000       2.307       1.808       0.000       0.000            0.000           36.669           92.574           -7.957            6.192            4.313            0.789            0.000            0.000
   366    12    31  2008      86     860  rtu860                 0.000       0.000       2.294       1.796       0.000       0.000            0.000           36.460           92.586           -7.960            6.192            4.423            0.759            0.000            0.000
   366    12    31  2008      87     870  rtu870                 0.000       0.000       2.515       1.997       0.000       0.000            0.000           51.312          105.548           -8.072            7.003            0.000            0.000            0.000            0.000
   366    12    31  2008      88     880  rtu880                 0.000       0.000       2.453       1.944       0.000       0.000            0.000           43.546          101.063           -7.654            6.817            2.921            0.287            0.000            0.000
   366    12    31  2008      89     890  rtu890                 0.000       0.000       2.300       1.807       0.000       0.000            0.000           36.774           92.702           -7.962            6.200            4.312            0.792            0.000            0.000
   366    12    31  2008      90     900  rtu900                 0.000       0.000       2.278       1.797       0.000       0.000            0.000           39.061           93.957           -7.889            6.291            3.414            0.559            0.000            0.000
   366    12    31  2008      91     910  rtu910                 0.000       0.000       2.309       1.815       0.000       0.000            0.000           36.448           92.712           -7.966            6.202            4.508            0.775            0.000            0.000
   365    12    31  2009       1      10  rtu010                 0.000       0.000       2.315       1.855       0.000       0.000            0.000           49.586           97.408           -8.348            6.416            0.000            0.000            0.000            0.000
