 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  2010     82     820  rtu820                 3.871      11.678       0.590       0.312       0.000       0.000       0.000       0.047       0.000
    365    12    31  2010     83     830  rtu830                 1.098       2.314       0.117       0.052       0.000       0.000       0.000       0.012       0.000
    365    12    31  2010     84     840  rtu840                17.406      27.137       1.380       0.463       0.000       0.000       0.000       0.127       0.000
    365    12    31  2010     85     850  rtu850                19.277      28.225       1.436       0.460       0.000       0.000       0.000       0.125       0.000
    365    12    31  2010     86     860  rtu860                18.636      27.814       1.414       0.469       0.000       0.000       0.000       0.124       0.000
    365    12    31  2010     87     870  rtu870                17.567      16.942       0.842       0.465       0.000       0.000       0.000       0.067       0.000
    365    12    31  2010     88     880  rtu880                 5.838      16.408       0.839       0.332       0.000       0.000       0.000       0.067       0.000
    365    12    31  2010     89     890  rtu890                17.411      27.187       1.379       0.460       0.000       0.000       0.000       0.127       0.000
    365    12    31  2010     90     900  rtu900                 0.277       0.627       0.031       0.040       0.000       0.000       0.000       0.003       0.000
    365    12    31  2010     91     910  rtu910                16.347      26.324       1.339       0.476       0.000       0.000       0.000       0.125       0.000
    365    12    31  2011      1      10  rtu010                14.216      12.864       0.635       1.101       0.000       0.000       0.000       0.049       0.000
    365    12    31  2011      2      20  rtu020                30.976      15.654       0.773       3.315       0.000       0.000       0.000       0.040       0.000
    365    12    31  2011      3      30  rtu030                17.659      14.389       0.711       3.975       0.000       0.000       0.000       0.048       0.000
    365    12    31  2011      4      40  rtu040                18.209      14.480       0.715       3.969       0.000       0.000       0.000       0.047       0.000
    365    12    31  2011      5      50  rtu050                16.467      14.269       0.705       4.274       0.000       0.000       0.000       0.049       0.000
    365    12    31  2011      6      60  rtu060                22.082      14.978       0.740       3.930       0.000       0.000       0.000       0.044       0.000
    365    12    31  2011      7      70  rtu070                11.099      13.083       0.647       4.281       0.000       0.000       0.000       0.054       0.000
    365    12    31  2011      8      80  rtu080                21.708      14.976       0.740       4.041       0.000       0.000       0.000       0.044       0.000
    365    12    31  2011      9      90  rtu090                21.237      14.865       0.734       3.877       0.000       0.000       0.000       0.045       0.000
    365    12    31  2011     10     100  rtu100                22.879      15.491       0.766       5.749       0.000       0.000       0.000       0.043       0.000
    365    12    31  2011     11     110  rtu110                 0.661       1.685       0.085       0.399       0.000       0.000       0.000       0.007       0.000
    365    12    31  2011     12     120  rtu120                11.951      12.408       0.613       1.129       0.000       0.000       0.000       0.052       0.000
    365    12    31  2011     13     130  rtu130                21.215      14.825       0.732       3.922       0.000       0.000       0.000       0.045       0.000
    365    12    31  2011     14     140  rtu140                16.960      14.341       0.709       4.213       0.000       0.000       0.000       0.048       0.000
    365    12    31  2011     15     150  rtu150                17.307      14.388       0.711       4.166       0.000       0.000       0.000       0.048       0.000
    365    12    31  2011     16     160  rtu160                13.331      12.214       0.603       1.052       0.000       0.000       0.000       0.048       0.000
    365    12    31  2011     17     170  rtu170                 0.011       0.039       0.002       0.429       0.000       0.000       0.000       0.000       0.000
    365    12    31  2011     18     180  rtu180                21.043      14.850       0.734       3.917       0.000       0.000       0.000       0.045       0.000
    365    12    31  2011     19     190  rtu190                24.075      15.133       0.747       3.653       0.000       0.000       0.000       0.043       0.000
    365    12    31  2011     20     200  rtu200                24.004      15.127       0.747       3.659       0.000       0.000       0.000       0.043       0.000
    365    12    31  2011     21     210  rtu210                11.686      13.839       0.685       7.125       0.000       0.000       0.000       0.053       0.000
    365    12    31  2011     22     220  rtu220                11.089      13.514       0.669       6.521       0.000       0.000       0.000       0.054       0.000
    365    12    31  2011     23     230  rtu230                17.804      14.428       0.713       4.027       0.000       0.000       0.000       0.047       0.000
    365    12    31  2011     24     240  rtu240                19.364      14.632       0.723       3.937       0.000       0.000       0.000       0.046       0.000
    365    12    31  2011     25     250  rtu250                 0.201       1.266       0.063       8.593       0.000       0.000       0.000       0.005       0.000
    365    12    31  2011     26     260  rtu260                 0.011       0.038       0.002       0.412       0.000       0.000       0.000       0.000       0.000
    365    12    31  2011     27     270  rtu270                 0.004       0.013       0.001       0.134       0.000       0.000       0.000       0.000       0.000
    365    12    31  2011     28     280  rtu280                14.528      14.287       0.707       5.897       0.000       0.000       0.000       0.050       0.000
    365    12    31  2011     29     290  rtu290                16.976      14.748       0.729       6.169       0.000       0.000       0.000       0.048       0.000
    365    12    31  2011     30     300  rtu300                 3.048       8.246       0.409       7.714       0.000       0.000       0.000       0.046       0.000
    365    12    31  2011     31     310  rtu310                15.827      14.558       0.720       6.238       0.000       0.000       0.000       0.049       0.000
    365    12    31  2011     32     320  rtu320                11.459      12.345       0.610       1.200       0.000       0.000       0.000       0.053       0.000
    365    12    31  2011     33     330  rtu330                10.832      12.100       0.598       1.110       0.000       0.000       0.000       0.054       0.000
    365    12    31  2011     34     340  rtu340                15.361      14.077       0.696       4.322       0.000       0.000       0.000       0.050       0.000
    365    12    31  2011     35     350  rtu350                 0.916       2.083       0.105       0.402       0.000       0.000       0.000       0.009       0.000
    365    12    31  2011     36     360  rtu360                25.115      15.182       0.750       3.425       0.000       0.000       0.000       0.042       0.000
    365    12    31  2011     37     370  rtu370                14.114      17.013       0.852       0.989       0.000       0.000       0.000       0.070       0.000
    365    12    31  2011     38     380  rtu380                23.700      15.129       0.747       3.813       0.000       0.000       0.000       0.043       0.000
    365    12    31  2011     39     390  rtu390                20.730      14.786       0.730       3.824       0.000       0.000       0.000       0.045       0.000
    365    12    31  2011     40     400  rtu400                17.201      14.315       0.707       3.976       0.000       0.000       0.000       0.048       0.000
    365    12    31  2011     41     410  rtu410                24.997      15.201       0.751       3.555       0.000       0.000       0.000       0.042       0.000
    365    12    31  2011     42     420  rtu420                24.471      15.139       0.748       3.514       0.000       0.000       0.000       0.043       0.000
    365    12    31  2011     43     430  rtu430                 0.006       0.019       0.001       0.080       0.000       0.000       0.000       0.000       0.000
    365    12    31  2011     44     440  rtu440                15.628      14.518       0.718       6.191       0.000       0.000       0.000       0.049       0.000
    365    12    31  2011     45     450  rtu450                13.088      16.664       0.837       1.012       0.000       0.000       0.000       0.072       0.000
    365    12    31  2011     46     460  rtu460                13.009      12.132       0.599       1.040       0.000       0.000       0.000       0.049       0.000
    365    12    31  2011     47     470  rtu470                25.404      15.197       0.750       3.379       0.000       0.000       0.000       0.042       0.000
    365    12    31  2011     48     480  rtu480                18.612      14.985       0.741       6.017       0.000       0.000       0.000       0.046       0.000
    365    12    31  2011     49     490  rtu490                 1.777       4.154       0.209       0.513       0.000       0.000       0.000       0.018       0.000
    365    12    31  2011     50     500  rtu500                12.491      12.474       0.616       1.074       0.000       0.000       0.000       0.051       0.000
    365    12    31  2011     51     510  rtu510                13.118      16.675       0.836       0.995       0.000       0.000       0.000       0.071       0.000
    365    12    31  2011     52     520  rtu520                19.058      14.625       0.723       4.073       0.000       0.000       0.000       0.046       0.000
    365    12    31  2011     53     530  rtu530                 7.157      11.134       0.547       5.157       0.000       0.000       0.000       0.057       0.000
    365    12    31  2011     54     540  rtu540                 9.794      12.202       0.599       5.013       0.000       0.000       0.000       0.052       0.000
    365    12    31  2011     55     550  rtu550                 1.367       4.023       0.198       0.403       0.000       0.000       0.000       0.016       0.000
    365    12    31  2011     56     560  rtu560                 0.848       1.981       0.100       0.404       0.000       0.000       0.000       0.008       0.000
    365    12    31  2011     57     570  rtu570                12.148      13.089       0.650       1.047       0.000       0.000       0.000       0.056       0.000
    365    12    31  2011     58     580  rtu580                15.101      17.307       0.869       1.007       0.000       0.000       0.000       0.069       0.000
    365    12    31  2011     59     590  rtu590                 0.020       0.058       0.003       0.741       0.000       0.000       0.000       0.000       0.000
    365    12    31  2011     60     600  rtu600                15.985      14.554       0.720       5.863       0.000       0.000       0.000       0.049       0.000
    365    12    31  2011     61     610  rtu610                21.276      14.802       0.731       3.604       0.000       0.000       0.000       0.045       0.000
    365    12    31  2011     62     620  rtu620                14.109      12.851       0.634       1.109       0.000       0.000       0.000       0.049       0.000
    365    12    31  2011     63     630  rtu630                25.390      15.178       0.749       3.306       0.000       0.000       0.000       0.042       0.000
    365    12    31  2011     64     640  rtu640                 1.428       4.278       0.210       0.399       0.000       0.000       0.000       0.017       0.000
    365    12    31  2011     65     650  rtu650                 1.795       5.432       0.267       0.360       0.000       0.000       0.000       0.022       0.000
    365    12    31  2011     66     660  rtu660                 0.015       0.048       0.002       0.926       0.000       0.000       0.000       0.000       0.000
    365    12    31  2011     67     670  rtu670                 0.179       0.401       0.020       0.549       0.000       0.000       0.000       0.002       0.000
    365    12    31  2011     68     680  rtu680                 1.628       3.826       0.194       0.534       0.000       0.000       0.000       0.017       0.000
    365    12    31  2011     69     690  rtu690                 0.139       0.292       0.014       0.528       0.000       0.000       0.000       0.001       0.000
    365    12    31  2011     70     700  rtu700                 0.128       0.316       0.016       0.554       0.000       0.000       0.000       0.001       0.000
    365    12    31  2011     71     710  rtu710                 0.006       0.020       0.001       0.063       0.000       0.000       0.000       0.000       0.000
    365    12    31  2011     72     720  rtu720                 0.480       0.978       0.049       0.355       0.000       0.000       0.000       0.004       0.000
    365    12    31  2011     73     730  rtu730                 0.141       0.290       0.014       0.529       0.000       0.000       0.000       0.001       0.000
    365    12    31  2011     74     740  rtu740                 0.020       0.060       0.003       0.690       0.000       0.000       0.000       0.000       0.000
    365    12    31  2011     75     750  rtu750                11.723      12.286       0.606       1.071       0.000       0.000       0.000       0.052       0.000
    365    12    31  2011     76     760  rtu760                13.027      16.631       0.833       0.987       0.000       0.000       0.000       0.071       0.000
    365    12    31  2011     77     770  rtu770                 0.133       0.295       0.015       0.538       0.000       0.000       0.000       0.001       0.000
    365    12    31  2011     78     780  rtu780                25.477      15.203       0.751       3.375       0.000       0.000       0.000       0.042       0.000
    365    12    31  2011     79     790  rtu790                 2.023       4.504       0.228       0.536       0.000       0.000       0.000       0.019       0.000
    365    12    31  2011     80     800  rtu800                 0.519       0.915       0.046       0.328       0.000       0.000       0.000       0.004       0.000
    365    12    31  2011     81     810  rtu810                12.117      13.352       0.660       4.254       0.000       0.000       0.000       0.053       0.000
    365    12    31  2011     82     820  rtu820                 0.248       0.577       0.029       0.284       0.000       0.000       0.000       0.002       0.000
    365    12    31  2011     83     830  rtu830                 1.894       4.241       0.217       0.556       0.000       0.000       0.000       0.019       0.000
    365    12    31  2011     84     840  rtu840                13.004      16.629       0.835       1.012       0.000       0.000       0.000       0.072       0.000
    365    12    31  2011     85     850  rtu850                14.375      17.087       0.858       1.005       0.000       0.000       0.000       0.070       0.000
    365    12    31  2011     86     860  rtu860                13.943      16.960       0.851       1.036       0.000       0.000       0.000       0.070       0.000
    365    12    31  2011     87     870  rtu870                13.170      12.177       0.602       1.053       0.000       0.000       0.000       0.049       0.000
    365    12    31  2011     88     880  rtu880                 0.994       2.286       0.116       0.411       0.000       0.000       0.000       0.010       0.000
    365    12    31  2011     89     890  rtu890                12.993      16.632       0.834       1.000       0.000       0.000       0.000       0.072       0.000
    365    12    31  2011     90     900  rtu900                 1.908       4.381       0.220       0.513       0.000       0.000       0.000       0.019       0.000
    365    12    31  2011     91     910  rtu910                12.270      16.327       0.821       1.054       0.000       0.000       0.000       0.074       0.000
    366    12    31  2012      1      10  rtu010                20.380      18.280       0.897       1.184       0.000       0.000       0.000       0.061       0.000
    366    12    31  2012      2      20  rtu020                38.931      19.213       0.944       2.224       0.000       0.000       0.000       0.040       0.000
    366    12    31  2012      3      30  rtu030                21.727      17.687       0.869       2.624       0.000       0.000       0.000       0.048       0.000
    366    12    31  2012      4      40  rtu040                22.399      17.775       0.874       2.641       0.000       0.000       0.000       0.048       0.000
    366    12    31  2012      5      50  rtu050                20.101      17.426       0.857       2.865       0.000       0.000       0.000       0.049       0.000
    366    12    31  2012      6      60  rtu060                27.259      18.326       0.901       2.593       0.000       0.000       0.000       0.045       0.000
    366    12    31  2012      7      70  rtu070                13.491      16.058       0.790       2.875       0.000       0.000       0.000       0.058       0.000
    366    12    31  2012      8      80  rtu080                26.689      18.255       0.897       2.714       0.000       0.000       0.000       0.045       0.000
    366    12    31  2012      9      90  rtu090                26.233      18.228       0.896       2.562       0.000       0.000       0.000       0.045       0.000
    366    12    31  2012     10     100  rtu100                27.060      18.203       0.895       3.642       0.000       0.000       0.000       0.043       0.000
    366    12    31  2012     11     110  rtu110                 0.963       3.042       0.155       1.631       0.000       0.000       0.000       0.012       0.000
    366    12    31  2012     12     120  rtu120                17.045      17.630       0.866       1.204       0.000       0.000       0.000       0.066       0.000
    366    12    31  2012     13     130  rtu130                27.658      18.714       0.920       2.445       0.000       0.000       0.000       0.046       0.000
    366    12    31  2012     14     140  rtu140                20.732      17.525       0.862       2.826       0.000       0.000       0.000       0.049       0.000
    366    12    31  2012     15     150  rtu150                21.180      17.593       0.865       2.796       0.000       0.000       0.000       0.049       0.000
    366    12    31  2012     16     160  rtu160                19.162      17.660       0.867       1.156       0.000       0.000       0.000       0.061       0.000
    366    12    31  2012     17     170  rtu170                 0.019       0.069       0.003       1.023       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     18     180  rtu180                25.969      18.198       0.894       2.587       0.000       0.000       0.000       0.045       0.000
    366    12    31  2012     19     190  rtu190                29.931      18.589       0.913       2.423       0.000       0.000       0.000       0.044       0.000
    366    12    31  2012     20     200  rtu200                29.838      18.581       0.913       2.427       0.000       0.000       0.000       0.044       0.000
    366    12    31  2012     21     210  rtu210                13.530      16.157       0.795       4.595       0.000       0.000       0.000       0.055       0.000
    366    12    31  2012     22     220  rtu220                12.946      15.923       0.784       4.202       0.000       0.000       0.000       0.056       0.000
    366    12    31  2012     23     230  rtu230                21.871      17.701       0.870       2.677       0.000       0.000       0.000       0.048       0.000
    366    12    31  2012     24     240  rtu240                23.868      17.963       0.883       2.600       0.000       0.000       0.000       0.047       0.000
    366    12    31  2012     25     250  rtu250                 0.251       1.559       0.077       5.848       0.000       0.000       0.000       0.007       0.000
    366    12    31  2012     26     260  rtu260                 0.018       0.067       0.003       0.994       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     27     270  rtu270                 0.007       0.026       0.001       0.534       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     28     280  rtu280                17.113      16.925       0.833       3.741       0.000       0.000       0.000       0.051       0.000
    366    12    31  2012     29     290  rtu290                19.952      17.368       0.854       3.912       0.000       0.000       0.000       0.048       0.000
    366    12    31  2012     30     300  rtu300                 3.513       9.691       0.478       5.240       0.000       0.000       0.000       0.054       0.000
    366    12    31  2012     31     310  rtu310                18.582      17.153       0.844       3.933       0.000       0.000       0.000       0.049       0.000
    366    12    31  2012     32     320  rtu320                16.241      17.438       0.857       1.246       0.000       0.000       0.000       0.067       0.000
    366    12    31  2012     33     330  rtu330                15.443      17.243       0.847       1.197       0.000       0.000       0.000       0.069       0.000
    366    12    31  2012     34     340  rtu340                18.723      17.198       0.846       2.896       0.000       0.000       0.000       0.051       0.000
    366    12    31  2012     35     350  rtu350                 1.321       3.962       0.201       1.626       0.000       0.000       0.000       0.016       0.000
    366    12    31  2012     36     360  rtu360                31.404      18.729       0.920       2.290       0.000       0.000       0.000       0.043       0.000
    366    12    31  2012     37     370  rtu370                 1.326       1.905       0.095       0.109       0.000       0.000       0.000       0.008       0.000
    366    12    31  2012     38     380  rtu380                29.360      18.526       0.910       2.512       0.000       0.000       0.000       0.044       0.000
    366    12    31  2012     39     390  rtu390                25.637      18.172       0.893       2.521       0.000       0.000       0.000       0.046       0.000
    366    12    31  2012     40     400  rtu400                21.157      17.607       0.865       2.625       0.000       0.000       0.000       0.049       0.000
    366    12    31  2012     41     410  rtu410                31.162      18.696       0.919       2.365       0.000       0.000       0.000       0.043       0.000
    366    12    31  2012     42     420  rtu420                30.528      18.651       0.916       2.341       0.000       0.000       0.000       0.043       0.000
    366    12    31  2012     43     430  rtu430                 0.012       0.044       0.002       0.419       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     44     440  rtu440                18.355      17.119       0.842       3.927       0.000       0.000       0.000       0.049       0.000
    366    12    31  2012     45     450  rtu450                 1.234       1.854       0.092       0.112       0.000       0.000       0.000       0.008       0.000
    366    12    31  2012     46     460  rtu460                18.710      17.569       0.863       1.150       0.000       0.000       0.000       0.062       0.000
    366    12    31  2012     47     470  rtu470                31.808      18.764       0.922       2.263       0.000       0.000       0.000       0.043       0.000
    366    12    31  2012     48     480  rtu480                21.921      17.644       0.868       3.814       0.000       0.000       0.000       0.047       0.000
    366    12    31  2012     49     490  rtu490                 0.029       0.073       0.004       0.530       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     50     500  rtu500                17.907      17.810       0.874       1.172       0.000       0.000       0.000       0.065       0.000
    366    12    31  2012     51     510  rtu510                 1.232       1.849       0.092       0.110       0.000       0.000       0.000       0.008       0.000
    366    12    31  2012     52     520  rtu520                23.409      17.896       0.880       2.704       0.000       0.000       0.000       0.047       0.000
    366    12    31  2012     53     530  rtu530                 8.084      12.626       0.616       3.355       0.000       0.000       0.000       0.061       0.000
    366    12    31  2012     54     540  rtu540                11.072      13.832       0.675       3.255       0.000       0.000       0.000       0.052       0.000
    366    12    31  2012     55     550  rtu550                 0.026       0.081       0.004       1.065       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     56     560  rtu560                 1.218       3.696       0.188       1.629       0.000       0.000       0.000       0.015       0.000
    366    12    31  2012     57     570  rtu570                17.454      18.403       0.907       1.159       0.000       0.000       0.000       0.070       0.000
    366    12    31  2012     58     580  rtu580                 1.427       1.966       0.098       0.111       0.000       0.000       0.000       0.008       0.000
    366    12    31  2012     59     590  rtu590                 0.185       0.607       0.030       1.357       0.000       0.000       0.000       0.002       0.000
    366    12    31  2012     60     600  rtu600                18.845      17.223       0.847       3.719       0.000       0.000       0.000       0.049       0.000
    366    12    31  2012     61     610  rtu610                26.445      18.274       0.898       2.396       0.000       0.000       0.000       0.045       0.000
    366    12    31  2012     62     620  rtu620                20.212      18.251       0.896       1.189       0.000       0.000       0.000       0.061       0.000
    366    12    31  2012     63     630  rtu630                31.844      18.775       0.922       2.222       0.000       0.000       0.000       0.043       0.000
    366    12    31  2012     64     640  rtu640                 0.033       0.106       0.005       1.411       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     65     650  rtu650                 0.052       0.174       0.009       1.307       0.000       0.000       0.000       0.001       0.000
    366    12    31  2012     66     660  rtu660                 0.067       0.232       0.011       1.392       0.000       0.000       0.000       0.001       0.000
    366    12    31  2012     67     670  rtu670                 1.601       4.960       0.244       1.487       0.000       0.000       0.000       0.020       0.000
    366    12    31  2012     68     680  rtu680                 0.028       0.070       0.004       0.467       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     69     690  rtu690                 8.012      18.820       0.921       0.784       0.000       0.000       0.000       0.081       0.000
    366    12    31  2012     70     700  rtu700                 6.379      17.197       0.841       0.814       0.000       0.000       0.000       0.069       0.000
    366    12    31  2012     71     710  rtu710                 0.013       0.046       0.002       0.377       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     72     720  rtu720                 1.257       3.787       0.191       1.602       0.000       0.000       0.000       0.015       0.000
    366    12    31  2012     73     730  rtu730                 8.050      18.683       0.917       0.784       0.000       0.000       0.000       0.082       0.000
    366    12    31  2012     74     740  rtu740                 7.538      18.874       0.922       0.830       0.000       0.000       0.000       0.078       0.000
    366    12    31  2012     75     750  rtu750                16.792      17.564       0.862       1.172       0.000       0.000       0.000       0.067       0.000
    366    12    31  2012     76     760  rtu760                 1.221       1.840       0.091       0.109       0.000       0.000       0.000       0.008       0.000
    366    12    31  2012     77     770  rtu770                 7.727      18.751       0.919       0.816       0.000       0.000       0.000       0.080       0.000
    366    12    31  2012     78     780  rtu780                31.904      18.771       0.922       2.261       0.000       0.000       0.000       0.043       0.000
    366    12    31  2012     79     790  rtu790                 0.035       0.084       0.004       0.454       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     80     800  rtu800                 1.418       3.856       0.194       1.540       0.000       0.000       0.000       0.016       0.000
    366    12    31  2012     81     810  rtu810                14.751      16.381       0.806       2.856       0.000       0.000       0.000       0.056       0.000
    366    12    31  2012     82     820  rtu820                 0.859       2.691       0.135       1.572       0.000       0.000       0.000       0.010       0.000
    366    12    31  2012     83     830  rtu830                 0.037       0.087       0.004       0.049       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     84     840  rtu840                 1.227       1.850       0.092       0.113       0.000       0.000       0.000       0.009       0.000
    366    12    31  2012     85     850  rtu850                 1.357       1.926       0.096       0.111       0.000       0.000       0.000       0.008       0.000
    366    12    31  2012     86     860  rtu860                20.129      22.080       1.097       1.155       0.000       0.000       0.000       0.082       0.000
    366    12    31  2012     87     870  rtu870                18.928      17.611       0.865       1.156       0.000       0.000       0.000       0.062       0.000
    366    12    31  2012     88     880  rtu880                 1.293       3.877       0.198       1.632       0.000       0.000       0.000       0.016       0.000
    366    12    31  2012     89     890  rtu890                 1.222       1.844       0.092       0.111       0.000       0.000       0.000       0.008       0.000
    366    12    31  2012     90     900  rtu900                 0.032       0.078       0.004       0.515       0.000       0.000       0.000       0.000       0.000
    366    12    31  2012     91     910  rtu910                17.647      21.431       1.066       1.169       0.000       0.000       0.000       0.089       0.000
    365    12    31  2013      1      10  rtu010                22.932      19.104       0.933       0.636       0.000       0.000       0.000       0.050       0.000
    365    12    31  2013      2      20  rtu020                43.235      19.511       0.954       2.241       0.000       0.000       0.000       0.036       0.000
    365    12    31  2013      3      30  rtu030                24.176      18.616       0.911       2.757       0.000       0.000       0.000       0.044       0.000
    365    12    31  2013      4      40  rtu040                24.919      18.681       0.914       2.779       0.000       0.000       0.000       0.043       0.000
    365    12    31  2013      5      50  rtu050                22.367      18.428       0.902       3.048       0.000       0.000       0.000       0.045       0.000
    365    12    31  2013      6      60  rtu060                30.300      19.049       0.932       2.722       0.000       0.000       0.000       0.040       0.000
    365    12    31  2013      7      70  rtu070                15.051      17.322       0.848       3.056       0.000       0.000       0.000       0.052       0.000
    365    12    31  2013      8      80  rtu080                29.665      19.007       0.930       2.869       0.000       0.000       0.000       0.040       0.000
    365    12    31  2013      9      90  rtu090                29.167      18.987       0.929       2.683       0.000       0.000       0.000       0.041       0.000
    365    12    31  2013     10     100  rtu100                30.212      19.013       0.931       4.019       0.000       0.000       0.000       0.039       0.000
    365    12    31  2013     11     110  rtu110                 0.063       0.175       0.009       0.077       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     12     120  rtu120                19.190      18.615       0.910       0.654       0.000       0.000       0.000       0.055       0.000
    365    12    31  2013     13     130  rtu130                25.701      18.084       0.885       2.732       0.000       0.000       0.000       0.041       0.000
    365    12    31  2013     14     140  rtu140                23.066      18.501       0.905       3.002       0.000       0.000       0.000       0.044       0.000
    365    12    31  2013     15     150  rtu150                23.565      18.551       0.908       2.965       0.000       0.000       0.000       0.044       0.000
    365    12    31  2013     16     160  rtu160                21.602      18.690       0.914       0.608       0.000       0.000       0.000       0.051       0.000
    365    12    31  2013     17     170  rtu170                 0.026       0.100       0.005       0.319       0.000       0.000       0.000       0.000       0.000
    365    12    31  2013     18     180  rtu180                28.872      18.967       0.928       2.713       0.000       0.000       0.000       0.041       0.000
    365    12    31  2013     19     190  rtu190                33.264      19.202       0.939       2.501       0.000       0.000       0.000       0.039       0.000
    365    12    31  2013     20     200  rtu200                33.161      19.198       0.939       2.506       0.000       0.000       0.000       0.039       0.000
    365    12    31  2013     21     210  rtu210                15.202      17.463       0.856       5.083       0.000       0.000       0.000       0.049       0.000
    365    12    31  2013     22     220  rtu220                14.503      17.258       0.846       4.663       0.000       0.000       0.000       0.051       0.000
    365    12    31  2013     23     230  rtu230                24.336      18.629       0.911       2.823       0.000       0.000       0.000       0.044       0.000
    365    12    31  2013     24     240  rtu240                26.549      18.812       0.920       2.729       0.000       0.000       0.000       0.042       0.000
    365    12    31  2013     25     250  rtu250                 0.286       1.755       0.086       6.301       0.000       0.000       0.000       0.007       0.000
    365    12    31  2013     26     260  rtu260                 0.026       0.098       0.005       0.312       0.000       0.000       0.000       0.000       0.000
    365    12    31  2013     27     270  rtu270                 0.013       0.049       0.002       0.143       0.000       0.000       0.000       0.000       0.000
    365    12    31  2013     28     280  rtu280                19.162      18.079       0.885       4.130       0.000       0.000       0.000       0.046       0.000
    365    12    31  2013     29     290  rtu290                22.304      18.429       0.902       4.318       0.000       0.000       0.000       0.044       0.000
    365    12    31  2013     30     300  rtu300                 3.989      11.023       0.541       5.623       0.000       0.000       0.000       0.062       0.000
    365    12    31  2013     31     310  rtu310                20.779      18.263       0.894       4.370       0.000       0.000       0.000       0.045       0.000
    365    12    31  2013     32     320  rtu320                18.257      18.445       0.902       0.697       0.000       0.000       0.000       0.056       0.000
    365    12    31  2013     33     330  rtu330                17.407      18.314       0.895       0.643       0.000       0.000       0.000       0.058       0.000
    365    12    31  2013     34     340  rtu340                20.842      18.255       0.893       3.085       0.000       0.000       0.000       0.046       0.000
    365    12    31  2013     35     350  rtu350                 0.090       0.229       0.012       0.078       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     36     360  rtu360                34.904      19.279       0.943       2.326       0.000       0.000       0.000       0.038       0.000
    365    12    31  2013     37     370  rtu370                 2.410       4.902       0.246       0.300       0.000       0.000       0.000       0.024       0.000
    365    12    31  2013     38     380  rtu380                32.631      19.169       0.938       2.623       0.000       0.000       0.000       0.039       0.000
    365    12    31  2013     39     390  rtu390                28.511      18.950       0.927       2.632       0.000       0.000       0.000       0.041       0.000
    365    12    31  2013     40     400  rtu400                23.549      18.558       0.908       2.758       0.000       0.000       0.000       0.044       0.000
    365    12    31  2013     41     410  rtu410                34.637      19.264       0.942       2.425       0.000       0.000       0.000       0.039       0.000
    365    12    31  2013     42     420  rtu420                33.934      19.238       0.941       2.394       0.000       0.000       0.000       0.039       0.000
    365    12    31  2013     43     430  rtu430                 0.024       0.088       0.004       0.095       0.000       0.000       0.000       0.000       0.000
    365    12    31  2013     44     440  rtu440                20.528      18.236       0.893       4.335       0.000       0.000       0.000       0.045       0.000
    365    12    31  2013     45     450  rtu450                 2.230       4.654       0.234       0.306       0.000       0.000       0.000       0.023       0.000
    365    12    31  2013     46     460  rtu460                21.106      18.628       0.911       0.602       0.000       0.000       0.000       0.052       0.000
    365    12    31  2013     47     470  rtu470                35.360      19.300       0.944       2.290       0.000       0.000       0.000       0.038       0.000
    365    12    31  2013     48     480  rtu480                24.496      18.633       0.912       4.211       0.000       0.000       0.000       0.042       0.000
    365    12    31  2013     49     490  rtu490                 2.308       6.564       0.324       0.279       0.000       0.000       0.000       0.026       0.000
    365    12    31  2013     50     500  rtu500                20.190      18.775       0.917       0.621       0.000       0.000       0.000       0.054       0.000
    365    12    31  2013     51     510  rtu510                 2.239       4.673       0.234       0.302       0.000       0.000       0.000       0.023       0.000
    365    12    31  2013     52     520  rtu520                26.036      18.768       0.918       2.857       0.000       0.000       0.000       0.042       0.000
    365    12    31  2013     53     530  rtu530                 8.906      13.748       0.668       4.135       0.000       0.000       0.000       0.055       0.000
    365    12    31  2013     54     540  rtu540                12.174      14.783       0.718       4.013       0.000       0.000       0.000       0.048       0.000
    365    12    31  2013     55     550  rtu550                 5.185      16.030       0.781       0.256       0.000       0.000       0.000       0.065       0.000
    365    12    31  2013     56     560  rtu560                 0.084       0.216       0.011       0.079       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     57     570  rtu570                19.706      19.188       0.940       0.606       0.000       0.000       0.000       0.056       0.000
    365    12    31  2013     58     580  rtu580                 2.574       5.099       0.256       0.304       0.000       0.000       0.000       0.025       0.000
