 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et       tloss      eplant       esoil   surq_cont          cn          sw      sw_300     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2008       4       4  hru04                699.896       0.000       0.000     260.285      34.567     294.852      34.672     354.494       0.000       0.000     354.494     260.285      95.071     277.729      10.542       0.000    2029.316       0.000       0.000       0.000       0.000       0.000     260.285       0.000       0.000      34.567       0.000       0.000
   366    12    31  2008       5       5  hru05                699.896       0.000       0.000     255.303      38.610     293.914      34.044     355.785       0.000       0.000     355.785     255.303      94.904     274.713      10.486       0.000    2029.251       0.000       0.000       0.000       0.000       0.000     255.303       0.000       0.000      38.610       0.000       0.000
   366    12    31  2008       6       6  hru06                699.896       0.000       0.000     151.227      86.947     238.173      17.794     366.160       0.000      26.188     339.972     151.227      88.500     189.146       8.019       0.000    2029.578       0.000       0.000       0.000       0.000       0.000     151.227       0.000       0.000      86.947       0.000       0.000
   366    12    31  2008       7       7  hru07                699.896       0.000       0.000     196.965      92.328     289.294      24.496     367.692       0.000       0.000     367.692     196.965      92.234     233.809      10.292       0.000    2029.767       0.000       0.000       0.000       0.000       0.000     196.965       0.000       0.000      92.328       0.000       0.000
   366    12    31  2008       8       8  hru08                699.896       0.000       0.000     287.546      13.701     301.248      37.745     346.228       0.000       0.000     346.228     287.546      95.859     293.268      10.940       0.000    2029.999       0.000       0.000       0.000       0.000       0.000     287.546       0.000       0.000      13.701       0.000       0.000
   366    12    31  2008       9       9  hru09                699.896       0.000       0.000     264.654      31.033     295.687      35.205     353.362       0.000       0.000     353.362     264.654      95.211     280.338      10.596       0.000    2029.145       0.000       0.000       0.000       0.000       0.000     264.654       0.000       0.000      31.033       0.000       0.000
   366    12    31  2008      10      10  hru10                699.896       0.000       0.000     264.127      31.428     295.555      35.142     353.528       0.000       0.000     353.528     264.127      95.195     280.029      10.589       0.000    2028.931       0.000       0.000       0.000       0.000       0.000     264.127       0.000       0.000      31.428       0.000       0.000
   366    12    31  2008      11      11  hru11                699.896       0.000       0.000     294.521       8.718     303.240      38.451     343.870       0.000       0.000     343.870     294.521      96.034     297.051      11.063       0.000    2030.235       0.000       0.000       0.000       0.000       0.000     294.521       0.000       0.000       8.718       0.000       0.000
   366    12    31  2008      12      12  hru12                699.896       0.000       0.000     265.098      30.662     295.761      35.258     353.258       0.000       0.000     353.258     265.098      95.226     280.603      10.602       0.000    2029.027       0.000       0.000       0.000       0.000       0.000     265.098       0.000       0.000      30.662       0.000       0.000
   366    12    31  2008      13      13  hru13                699.896       0.000       0.000     216.795      33.235     250.030      35.580     396.290       0.000     193.857     202.433     216.795      90.617     270.007      10.239       0.000    2028.724       0.000       0.000       0.000       0.000       0.000     216.795       0.000       0.000      33.235       0.000       0.000
   366    12    31  2008      14      14  hru14                699.896       0.000       0.000     269.680      26.996     296.676      35.803     352.039       0.000       0.000     352.039     269.680      95.367     283.300      10.661       0.000    2028.866       0.000       0.000       0.000       0.000       0.000     269.680       0.000       0.000      26.996       0.000       0.000
   366    12    31  2008      15      15  hru15                699.896       0.000       0.000     263.534      31.862     295.397      35.072     353.726       0.000       0.000     353.726     263.534      95.177     279.682      10.581       0.000    2028.601       0.000       0.000       0.000       0.000       0.000     263.534       0.000       0.000      31.862       0.000       0.000
   366    12    31  2008      16      16  hru16                699.896       0.000       0.000     262.477      32.672     295.149      34.946     354.044       0.000       0.000     354.044     262.477      95.143     279.057      10.567       0.000    2028.287       0.000       0.000       0.000       0.000       0.000     262.477       0.000       0.000      32.672       0.000       0.000
   366    12    31  2008      17      17  hru17                699.896       0.000       0.000     264.344      31.205     295.549      35.170     353.519       0.000       0.000     353.519     264.344      95.202     280.164      10.591       0.000    2028.532       0.000       0.000       0.000       0.000       0.000     264.344       0.000       0.000      31.205       0.000       0.000
   366    12    31  2008      18      18  hru18                699.896       0.000       0.000     266.524      29.424     295.948      35.434     352.971       0.000       0.000     352.971     266.524      95.271     281.458      10.618       0.000    2028.233       0.000       0.000       0.000       0.000       0.000     266.524       0.000       0.000      29.424       0.000       0.000
   366    12    31  2008      19      19  hru19                699.896       0.000       0.000     195.665      93.390     289.055      24.247     368.161       0.000       0.000     368.161     195.665      92.161     232.813      10.295       0.000    2027.661       0.000       0.000       0.000       0.000       0.000     195.665       0.000       0.000      93.390       0.000       0.000
   366    12    31  2008      20      20  hru20                699.896       0.000       0.000     264.518      31.021     295.539      35.193     353.516       0.000       0.000     353.516     264.518      95.208     280.272      10.593       0.000    2028.177       0.000       0.000       0.000       0.000       0.000     264.518       0.000       0.000      31.021       0.000       0.000
   366    12    31  2008      21      21  hru21                699.896       0.000       0.000     265.769      30.025     295.794      35.344     353.176       0.000       0.000     353.176     265.769      95.248     281.012      10.609       0.000    2028.219       0.000       0.000       0.000       0.000       0.000     265.769       0.000       0.000      30.025       0.000       0.000
   366    12    31  2008      22      22  hru22                699.896       0.000       0.000     155.666      84.192     239.858      19.003     365.820       0.000      26.174     339.645     155.666      88.888     193.936       8.006       0.000    2027.416       0.000       0.000       0.000       0.000       0.000     155.666       0.000       0.000      84.192       0.000       0.000
   366    12    31  2008      23      23  hru23                699.896       0.000       0.000     255.933      37.946     293.879      34.130     355.768       0.000       0.000     355.768     255.933      94.927     275.116      10.490       0.000    2028.074       0.000       0.000       0.000       0.000       0.000     255.933       0.000       0.000      37.946       0.000       0.000
   366    12    31  2008      24      24  hru24                699.896       0.000       0.000     264.177      31.286     295.463      35.152     353.614       0.000       0.000     353.614     264.177      95.198     280.071      10.588       0.000    2028.112       0.000       0.000       0.000       0.000       0.000     264.177       0.000       0.000      31.286       0.000       0.000
   366    12    31  2008      25      25  hru25                699.896       0.000       0.000     144.011     126.272     270.284      23.879     386.881       0.000     181.414     205.466     144.011      83.843     213.703       8.893       0.000    2027.186       0.000       0.000       0.000       0.000       0.000     144.011       0.000       0.000     126.272       0.000       0.000
   366    12    31  2008      26      26  hru26                699.896       0.000       0.000     215.030      35.315     250.345      35.359     396.153       0.000     193.432     202.721     215.030      90.485     268.825      10.193       0.000    2027.967       0.000       0.000       0.000       0.000       0.000     215.030       0.000       0.000      35.315       0.000       0.000
   366    12    31  2008      27      27  hru27                699.896       0.000       0.000     125.475      97.753     223.229      16.425     492.252       0.000     362.640     129.612     125.475      88.687     187.188       7.505       0.000    2026.982       0.000       0.000       0.000       0.000       0.000     125.475       0.000       0.000      97.753       0.000       0.000
   366    12    31  2008      28      28  hru28                699.896       0.000       0.000     258.673      35.669     294.342      34.477     355.112       0.000       0.000     355.112     258.673      95.019     276.783      10.521       0.000    2027.680       0.000       0.000       0.000       0.000       0.000     258.673       0.000       0.000      35.669       0.000       0.000
   366    12    31  2008      29      29  hru29                699.896       0.000       0.000     163.005     102.696     265.701      27.496     388.490       0.000     183.192     205.299     163.005      85.820     230.015       9.139       0.000    2027.804       0.000       0.000       0.000       0.000       0.000     163.005       0.000       0.000     102.696       0.000       0.000
   366    12    31  2008      30      30  hru30                699.896       0.000       0.000     287.960      13.156     301.115      37.795     346.330       0.000       0.000     346.330     287.960      95.871     293.513      10.943       0.000    2027.903       0.000       0.000       0.000       0.000       0.000     287.960       0.000       0.000      13.156       0.000       0.000
   366    12    31  2008      31      31  hru31                699.896       0.000       0.000     159.919      83.158     243.076      20.186     365.671       0.000      26.204     339.467     159.919      89.276     198.609       7.988       0.000    2027.118       0.000       0.000       0.000       0.000       0.000     159.919       0.000       0.000      83.158       0.000       0.000
   366    12    31  2008      32      32  hru32                699.896       0.000       0.000     126.402      95.936     222.338      16.897     489.731       0.000     389.010     100.721     126.402      88.961     190.250       7.584       0.000    2027.282       0.000       0.000       0.000       0.000       0.000     126.402       0.000       0.000      95.936       0.000       0.000
   366    12    31  2008      33      33  hru33                699.896       0.000       0.000     159.734      83.294     243.028      20.145     365.747       0.000      26.202     339.546     159.734      89.263     198.446       7.988       0.000    2026.689       0.000       0.000       0.000       0.000       0.000     159.734       0.000       0.000      83.294       0.000       0.000
   366    12    31  2008      34      34  hru34                699.896       0.000       0.000     157.057      84.060     241.117      19.401     365.800       0.000      26.184     339.616     157.057      89.019     195.510       8.000       0.000    2027.200       0.000       0.000       0.000       0.000       0.000     157.057       0.000       0.000      84.060       0.000       0.000
   366    12    31  2008      35      35  hru35                699.896       0.000       0.000     151.600      86.596     238.196      17.931     366.436       0.000      26.172     340.263     151.600      88.545     189.683       8.017       0.000    2027.135       0.000       0.000       0.000       0.000       0.000     151.600       0.000       0.000      86.596       0.000       0.000
   366    12    31  2008      36      36  hru36                699.896       0.000       0.000     142.426     101.146     243.573      15.949     385.850       0.000      85.853     299.997     142.426      88.187     184.451       8.123       0.000    2026.365       0.000       0.000       0.000       0.000       0.000     142.426       0.000       0.000     101.146       0.000       0.000
   366    12    31  2008      37      37  hru37                699.896       0.000       0.000     195.222      94.120     289.342      24.146     368.038       0.000       0.000     368.038     195.222      92.131     232.406      10.296       0.000    2029.161       0.000       0.000       0.000       0.000       0.000     195.222       0.000       0.000      94.120       0.000       0.000
   366    12    31  2008      38      38  hru38                699.896       0.000       0.000     291.075      11.169     302.244      38.106     345.041       0.000       0.000     345.041     291.075      95.949     295.188      11.001       0.000    2030.110       0.000       0.000       0.000       0.000       0.000     291.075       0.000       0.000      11.169       0.000       0.000
   366    12    31  2008      39      39  hru39                699.896       0.000       0.000     256.821      37.427     294.249      34.234     355.342       0.000       0.000     355.342     256.821      94.955     275.630      10.503       0.000    2029.713       0.000       0.000       0.000       0.000       0.000     256.821       0.000       0.000      37.427       0.000       0.000
   366    12    31  2008      40      40  hru40                699.896       0.000       0.000     197.634      91.529     289.163      24.639     367.680       0.000       0.000     367.680     197.634      92.275     234.376      10.290       0.000    2029.034       0.000       0.000       0.000       0.000       0.000     197.634       0.000       0.000      91.529       0.000       0.000
   366    12    31  2008      41      41  hru41                699.896       0.000       0.000     306.996       0.000     306.996      39.584     339.590       0.000       0.000     339.590     306.996      96.325     303.707      11.359       0.000    2030.291       0.000       0.000       0.000       0.000       0.000     306.996       0.000       0.000       0.000       0.000       0.000
   366    12    31  2008      42      42  hru42                699.896       0.000       0.000     291.591      10.805     302.396      38.157     344.863       0.000       0.000     344.863     291.591      95.962     295.467      11.010       0.000    2030.162       0.000       0.000       0.000       0.000       0.000     291.591       0.000       0.000      10.805       0.000       0.000
   366    12    31  2008      43      43  hru43                699.896       0.000       0.000     196.873      92.429     289.302      24.477     367.703       0.000       0.000     367.703     196.873      92.228     233.733      10.293       0.000    2029.796       0.000       0.000       0.000       0.000       0.000     196.873       0.000       0.000      92.429       0.000       0.000
   366    12    31  2008      44      44  hru44                699.896       0.000       0.000     303.862       2.160     306.021      39.317     340.677       0.000       0.000     340.677     303.862      96.255     302.048      11.273       0.000    2030.287       0.000       0.000       0.000       0.000       0.000     303.862       0.000       0.000       2.160       0.000       0.000
   366    12    31  2008      45      45  hru45                699.896       0.000       0.000     160.191      83.199     243.390      20.233     365.381       0.000      26.207     339.174     160.191      89.290     198.797       7.988       0.000    2029.116       0.000       0.000       0.000       0.000       0.000     160.191       0.000       0.000      83.199       0.000       0.000
   366    12    31  2008      46      46  hru46                699.896       0.000       0.000     289.814      12.076     301.890      37.977     345.462       0.000       0.000     345.462     289.814      95.917     294.503      10.980       0.000    2030.109       0.000       0.000       0.000       0.000       0.000     289.814       0.000       0.000      12.076       0.000       0.000
   366    12    31  2008      47      47  hru47                699.896       0.000       0.000     200.090      89.139     289.229      25.126     367.197       0.000       0.000     367.197     200.090      92.418     236.336      10.286       0.000    2029.778       0.000       0.000       0.000       0.000       0.000     200.090       0.000       0.000      89.139       0.000       0.000
   366    12    31  2008      48      48  hru48                699.896       0.000       0.000     160.711      82.650     243.362      20.357     365.293       0.000      26.212     339.081     160.711      89.329     199.291       7.986       0.000    2029.371       0.000       0.000       0.000       0.000       0.000     160.711       0.000       0.000      82.650       0.000       0.000
   366    12    31  2008      49      49  hru49                699.896       0.000       0.000     194.725      94.582     289.307      24.047     368.167       0.000       0.000     368.167     194.725      92.102     232.010      10.297       0.000    2028.747       0.000       0.000       0.000       0.000       0.000     194.725       0.000       0.000      94.582       0.000       0.000
   366    12    31  2008      50      50  hru50                699.896       0.000       0.000     151.545      86.587     238.133      17.883     366.167       0.000      26.186     339.981     151.545      88.528     189.497       8.018       0.000    2029.313       0.000       0.000       0.000       0.000       0.000     151.545       0.000       0.000      86.587       0.000       0.000
   366    12    31  2008      51      51  hru51                699.896       0.000       0.000     258.076      36.261     294.338      34.397     355.161       0.000       0.000     355.161     258.076      94.999     276.409      10.516       0.000    2028.547       0.000       0.000       0.000       0.000       0.000     258.076       0.000       0.000      36.261       0.000       0.000
   366    12    31  2008      52      52  hru52                699.896       0.000       0.000     157.495      83.757     241.252      19.501     365.619       0.000      26.188     339.431     157.495      89.051     195.906       7.999       0.000    2028.235       0.000       0.000       0.000       0.000       0.000     157.495       0.000       0.000      83.757       0.000       0.000
   366    12    31  2008      53      53  hru53                699.896       0.000       0.000     254.860      38.985     293.845      33.987     355.887       0.000       0.000     355.887     254.860      94.889     274.441      10.481       0.000    2029.335       0.000       0.000       0.000       0.000       0.000     254.860       0.000       0.000      38.985       0.000       0.000
   366    12    31  2008      54      54  hru54                699.896       0.000       0.000     126.327      96.559     222.886      16.693     493.814       0.000     395.686      98.128     126.327      88.721     187.431       7.334       0.000    2029.141       0.000       0.000       0.000       0.000       0.000     126.327       0.000       0.000      96.559       0.000       0.000
   366    12    31  2008      55      55  hru55                699.896       0.000       0.000     123.392     103.598     226.991      15.532     482.182       0.000     286.902     195.280     123.392      88.417     184.459       7.818       0.000    2029.280       0.000       0.000       0.000       0.000       0.000     123.392       0.000       0.000     103.598       0.000       0.000
   366    12    31  2008      56      56  hru56                699.896       0.000       0.000     144.412      96.568     240.980      16.387     395.125       0.000      98.891     296.234     144.412      88.568     188.916       8.451       0.000    2028.671       0.000       0.000       0.000       0.000       0.000     144.412       0.000       0.000      96.568       0.000       0.000
   366    12    31  2008      57      57  hru57                699.896       0.000       0.000     123.627     100.310     223.937      16.004     489.950       0.000     331.228     158.722     123.627      88.596     186.366       7.733       0.000    2027.771       0.000       0.000       0.000       0.000       0.000     123.627       0.000       0.000     100.310       0.000       0.000
   366    12    31  2008      58      58  hru58                699.896       0.000       0.000     143.314     103.709     247.023      16.250     391.890       0.000      94.710     297.179     143.314      88.446     187.326       8.323       0.000    2027.740       0.000       0.000       0.000       0.000       0.000     143.314       0.000       0.000     103.709       0.000       0.000
   366    12    31  2008      59      59  hru59                699.896       0.000       0.000     144.566     102.594     247.160      16.590     395.956       0.000      99.570     296.387     144.566      88.668     189.900       8.472       0.000    2028.058       0.000       0.000       0.000       0.000       0.000     144.566       0.000       0.000     102.594       0.000       0.000
   366    12    31  2008      60      60  hru60                699.896       0.000       0.000     269.026      27.549     296.575      35.726     352.182       0.000       0.000     352.182     269.026      95.347     282.914      10.653       0.000    2029.157       0.000       0.000       0.000       0.000       0.000     269.026       0.000       0.000      27.549       0.000       0.000
   366    12    31  2008      61      61  hru61                699.896       0.000       0.000     267.013      29.072     296.085      35.491     352.802       0.000       0.000     352.802     267.013      95.286     281.741      10.625       0.000    2028.541       0.000       0.000       0.000       0.000       0.000     267.013       0.000       0.000      29.072       0.000       0.000
   366    12    31  2008      62      62  hru62                699.896       0.000       0.000     268.308      28.050     296.358      35.645     352.444       0.000       0.000     352.444     268.308      95.326     282.501      10.642       0.000    2028.604       0.000       0.000       0.000       0.000       0.000     268.308       0.000       0.000      28.050       0.000       0.000
   366    12    31  2008      63      63  hru63                699.896       0.000       0.000     262.498      32.609     295.107      34.950     354.083       0.000       0.000     354.083     262.498      95.144     279.075      10.566       0.000    2027.917       0.000       0.000       0.000       0.000       0.000     262.498       0.000       0.000      32.609       0.000       0.000
   366    12    31  2008      64      64  hru64                699.896       0.000       0.000     270.097      26.583     296.680      35.855     352.006       0.000       0.000     352.006     270.097      95.381     283.553      10.665       0.000    2028.200       0.000       0.000       0.000       0.000       0.000     270.097       0.000       0.000      26.583       0.000       0.000
   366    12    31  2008      65      65  hru65                699.896       0.000       0.000     255.826      37.983     293.809      34.118     355.844       0.000       0.000     355.844     255.826      94.924     275.057      10.488       0.000    2027.677       0.000       0.000       0.000       0.000       0.000     255.826       0.000       0.000      37.983       0.000       0.000
   366    12    31  2008      66      66  hru66                699.896       0.000       0.000     287.826      13.273     301.099      37.780     346.355       0.000       0.000     346.355     287.826      95.868     293.438      10.941       0.000    2028.078       0.000       0.000       0.000       0.000       0.000     287.826       0.000       0.000      13.273       0.000       0.000
   366    12    31  2008      67      67  hru67                699.896       0.000       0.000     259.184      35.285     294.469      34.540     354.950       0.000       0.000     354.950     259.184      95.036     277.088      10.527       0.000    2027.923       0.000       0.000       0.000       0.000       0.000     259.184       0.000       0.000      35.285       0.000       0.000
   366    12    31  2008      68      68  hru68                699.896       0.000       0.000     150.226      88.141     238.367      17.584     366.698       0.000      26.171     340.527     150.226      88.436     188.303       8.019       0.000    2026.969       0.000       0.000       0.000       0.000       0.000     150.226       0.000       0.000      88.141       0.000       0.000
   366    12    31  2008      69      69  hru69                699.896       0.000       0.000     195.418      93.591     289.009      24.200     368.251       0.000       0.000     368.251     195.418      92.147     232.623      10.295       0.000    2027.249       0.000       0.000       0.000       0.000       0.000     195.418       0.000       0.000      93.591       0.000       0.000
   366    12    31  2008      70      70  hru70                699.896       0.000       0.000     197.077      91.846     288.923      24.540     368.003       0.000       0.000     368.003     197.077      92.247     233.982      10.290       0.000    2027.174       0.000       0.000       0.000       0.000       0.000     197.077       0.000       0.000      91.846       0.000       0.000
   366    12    31  2008      71      71  hru71                699.896       0.000       0.000     161.995      81.608     243.603      20.725     365.580       0.000      26.219     339.361     161.995      89.449     200.740       7.979       0.000    2026.333       0.000       0.000       0.000       0.000       0.000     161.995       0.000       0.000      81.608       0.000       0.000
   366    12    31  2008      72      72  hru72                699.896       0.000       0.000     160.064      82.824     242.888      20.230     365.773       0.000      26.205     339.568     160.064      89.290     198.784       7.986       0.000    2026.240       0.000       0.000       0.000       0.000       0.000     160.064       0.000       0.000      82.824       0.000       0.000
   366    12    31  2008      73      73  hru73                699.896       0.000       0.000     299.649       5.091     304.740      38.944     342.123       0.000       0.000     342.123     299.649      96.157     299.805      11.168       0.000    2030.293       0.000       0.000       0.000       0.000       0.000     299.649       0.000       0.000       5.091       0.000       0.000
   366    12    31  2008      74      74  hru74                699.896       0.000       0.000     291.150      11.132     302.282      38.113     345.000       0.000       0.000     345.000     291.150      95.951     295.227      11.003       0.000    2030.255       0.000       0.000       0.000       0.000       0.000     291.150       0.000       0.000      11.132       0.000       0.000
   366    12    31  2008      75      75  hru75                699.896       0.000       0.000     338.834       4.254     343.087      41.442     303.263       0.000       0.000     303.263     338.834      97.000     275.124      16.632       0.000    2030.407       0.000       0.000       0.000       0.000       0.000     338.834       0.000       0.000       4.254       0.000       0.000
   366    12    31  2008      76      76  hru76                699.896       0.000       0.000     126.367      97.237     223.604      16.748     491.284       0.000     382.047     109.237     126.367      88.847     188.981       7.525       0.000    2029.304       0.000       0.000       0.000       0.000       0.000     126.367       0.000       0.000      97.237       0.000       0.000
   366    12    31  2008      77      77  hru77                699.896       0.000       0.000     131.068     105.422     236.490      16.800     434.919       0.000     237.691     197.228     131.068      89.246     195.501       9.077       0.000    2027.999       0.000       0.000       0.000       0.000       0.000     131.068       0.000       0.000     105.422       0.000       0.000
   366    12    31  2008      78      78  hru78                699.896       0.000       0.000     136.116     135.853     271.969      22.177     386.862       0.000     180.987     205.875     136.116      82.969     206.297       8.818       0.000    2028.185       0.000       0.000       0.000       0.000       0.000     136.116       0.000       0.000     135.853       0.000       0.000
   366    12    31  2008      79      79  hru79                699.896       0.000       0.000     339.683       3.716     343.399      41.487     302.941       0.000       0.000     302.941     339.683      97.016     275.559      16.716       0.000    2030.478       0.000       0.000       0.000       0.000       0.000     339.683       0.000       0.000       3.716       0.000       0.000
   366    12    31  2008      80      80  hru80                699.896       0.000       0.000     194.039      94.182     288.221      23.894     368.494       0.000       0.000     368.494     194.039      92.056     231.422      10.301       0.000    2027.074       0.000       0.000       0.000       0.000       0.000     194.039       0.000       0.000      94.182       0.000       0.000
   366    12    31  2008      81      81  hru81                699.896       0.000       0.000     149.256      89.484     238.740      17.349     366.935       0.000      26.168     340.768     149.256      88.363     187.365       8.020       0.000    2026.342       0.000       0.000       0.000       0.000       0.000     149.256       0.000       0.000      89.484       0.000       0.000
   366    12    31  2008      82      82  hru82                699.896       0.000       0.000     151.780      86.125     237.905      17.977     366.479       0.000      26.168     340.311     151.780      88.558     189.868       8.016       0.000    2026.395       0.000       0.000       0.000       0.000       0.000     151.780       0.000       0.000      86.125       0.000       0.000
   366    12    31  2008      83      83  hru83                699.896       0.000       0.000     155.589      83.912     239.501      19.001     366.066       0.000      26.173     339.893     155.589      88.888     193.926       8.005       0.000    2025.675       0.000       0.000       0.000       0.000       0.000     155.589       0.000       0.000      83.912       0.000       0.000
   366    12    31  2008      84      84  hru84                699.896       0.000       0.000     194.982      93.849     288.831      24.126     368.544       0.000       0.000     368.544     194.982      92.126     232.328      10.295       0.000    2025.463       0.000       0.000       0.000       0.000       0.000     194.982       0.000       0.000      93.849       0.000       0.000
   366    12    31  2008      85      85  hru85                699.896       0.000       0.000     268.574      27.585     296.158      35.685     352.620       0.000       0.000     352.620     268.574      95.336     282.686      10.641       0.000    2026.554       0.000       0.000       0.000       0.000       0.000     268.574       0.000       0.000      27.585       0.000       0.000
   366    12    31  2008      86      86  hru86                699.896       0.000       0.000     159.156      83.833     242.988      20.010     365.901       0.000      26.196     339.705     159.156      89.220     197.909       7.989       0.000    2025.969       0.000       0.000       0.000       0.000       0.000     159.156       0.000       0.000      83.833       0.000       0.000
   366    12    31  2008      87      87  hru87                699.896       0.000       0.000     148.957      90.595     239.552      17.293     367.014       0.000      26.167     340.847     148.957      88.348     187.140       8.020       0.000    2026.312       0.000       0.000       0.000       0.000       0.000     148.957       0.000       0.000      90.595       0.000       0.000
   366    12    31  2008      88      88  hru88                699.896       0.000       0.000     160.380      82.336     242.716      20.315     365.832       0.000      26.208     339.625     160.380      89.317     199.119       7.985       0.000    2025.537       0.000       0.000       0.000       0.000       0.000     160.380       0.000       0.000      82.336       0.000       0.000
   366    12    31  2008      89      89  hru89                699.896       0.000       0.000     160.480      82.397     242.877      20.330     365.694       0.000      26.209     339.485     160.480      89.321     199.178       7.985       0.000    2026.503       0.000       0.000       0.000       0.000       0.000     160.480       0.000       0.000      82.397       0.000       0.000
   366    12    31  2008      90      90  hru90                699.896       0.000       0.000     160.329      82.484     242.813      20.298     365.773       0.000      26.207     339.566     160.329      89.311     199.051       7.985       0.000    2026.024       0.000       0.000       0.000       0.000       0.000     160.329       0.000       0.000      82.484       0.000       0.000
   366    12    31  2008      91      91  hru91                699.896       0.000       0.000     161.395      81.733     243.128      20.569     365.666       0.000      26.216     339.450     161.395      89.398     200.123       7.981       0.000    2026.055       0.000       0.000       0.000       0.000       0.000     161.395       0.000       0.000      81.733       0.000       0.000
   365    12    31  2009       1       1  hru01                491.633       0.000       0.000     145.885      30.538     176.423      36.083     295.957       0.000       0.000     295.957     145.885      95.430     282.413       9.892       0.000    2053.742       0.000       0.000       0.000       0.000       0.000     145.885       0.000       0.000      30.538       0.000       0.000
   365    12    31  2009       2       2  hru02                491.633       0.000       0.000     141.141      35.567     176.709      35.312     296.669       0.000       0.000     296.669     141.141      95.251     278.905       9.875       0.000    2053.476       0.000       0.000       0.000       0.000       0.000     141.141       0.000       0.000      35.567       0.000       0.000
   365    12    31  2009       3       3  hru03                491.633       0.000       0.000     147.942      28.492     176.434      36.459     295.090       0.000       0.000     295.090     147.942      95.520     284.263       9.953       0.000    2053.542       0.000       0.000       0.000       0.000       0.000     147.942       0.000       0.000      28.492       0.000       0.000
   365    12    31  2009       4       4  hru04                491.633       0.000       0.000     141.080      35.639     176.719      35.301     296.676       0.000       0.000     296.676     141.080      95.248     278.855       9.874       0.000    2053.548       0.000       0.000       0.000       0.000       0.000     141.080       0.000       0.000      35.639       0.000       0.000
   365    12    31  2009       5       5  hru05                491.633       0.000       0.000     137.154      39.808     176.963      34.605     297.563       0.000       0.000     297.563     137.154      95.083     275.684       9.841       0.000    2053.474       0.000       0.000       0.000       0.000       0.000     137.154       0.000       0.000      39.808       0.000       0.000
   365    12    31  2009       6       6  hru06                491.633       0.000       0.000      64.896      95.928     160.824      18.138     386.832       0.000     266.469     120.363      64.896      89.580     196.410       7.746       0.000    2053.848       0.000       0.000       0.000       0.000       0.000      64.896       0.000       0.000      95.928       0.000       0.000
   365    12    31  2009       7       7  hru07                491.633       0.000       0.000      91.159      92.823     183.982      24.074     304.543       0.000       0.000     304.543      91.159      92.317     231.924       9.850       0.000    2054.066       0.000       0.000       0.000       0.000       0.000      91.159       0.000       0.000      92.823       0.000       0.000
   365    12    31  2009       8       8  hru08                491.633       0.000       0.000     162.336      14.249     176.585      38.493     291.507       0.000       0.000     291.507     162.336      96.027     295.153      10.314       0.000    2054.332       0.000       0.000       0.000       0.000       0.000     162.336       0.000       0.000      14.249       0.000       0.000
   365    12    31  2009       9       9  hru09                491.633       0.000       0.000     144.528      32.006     176.534      35.893     295.906       0.000       0.000     295.906     144.528      95.388     281.594       9.910       0.000    2053.352       0.000       0.000       0.000       0.000       0.000     144.528       0.000       0.000      32.006       0.000       0.000
   365    12    31  2009      10      10  hru10                491.633       0.000       0.000     144.113      32.411     176.525      35.824     296.025       0.000       0.000     296.025     144.113      95.372     281.271       9.905       0.000    2053.107       0.000       0.000       0.000       0.000       0.000     144.113       0.000       0.000      32.411       0.000       0.000
   365    12    31  2009      11      11  hru11                491.633       0.000       0.000     167.768       9.090     176.858      39.111     290.101       0.000       0.000     290.101     167.768      96.199     299.139      10.534       0.000    2054.602       0.000       0.000       0.000       0.000       0.000     167.768       0.000       0.000       9.090       0.000       0.000
   365    12    31  2009      12      12  hru12                491.633       0.000       0.000     144.879      31.626     176.504      35.953     295.837       0.000       0.000     295.837     144.879      95.402     281.872       9.913       0.000    2053.217       0.000       0.000       0.000       0.000       0.000     144.879       0.000       0.000      31.626       0.000       0.000
   365    12    31  2009      13      13  hru13                491.633       0.000       0.000      59.339      31.506      90.844      32.908     433.063       0.000     321.394     111.669      59.339      87.939     240.683       5.819       0.000    2052.869       0.000       0.000       0.000       0.000       0.000      59.339       0.000       0.000      31.506       0.000       0.000
   365    12    31  2009      14      14  hru14                491.633       0.000       0.000     148.499      27.867     176.366      36.551     295.009       0.000       0.000     295.009     148.499      95.542     284.701       9.960       0.000    2053.032       0.000       0.000       0.000       0.000       0.000     148.499       0.000       0.000      27.867       0.000       0.000
   365    12    31  2009      15      15  hru15                491.633       0.000       0.000     143.648      32.858     176.506      35.746     296.170       0.000       0.000     296.170     143.648      95.353     280.907       9.899       0.000    2052.728       0.000       0.000       0.000       0.000       0.000     143.648       0.000       0.000      32.858       0.000       0.000
   365    12    31  2009      16      16  hru16                491.633       0.000       0.000     142.817      33.689     176.506      35.605     296.395       0.000       0.000     296.395     142.817      95.320     280.254       9.890       0.000    2052.368       0.000       0.000       0.000       0.000       0.000     142.817       0.000       0.000      33.689       0.000       0.000
