 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in          flo_out          peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len
                                                                    m^3/s           m^3/s           m^3/s          m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m
   365    12    31  1991      79      79  cha79                0.9572E+00     0.0000E+00     0.9571E+00     0.5035E+00     0.5395E-04     0.6174E+03     0.2698E-04     0.2698E-04    -0.6160E+03     0.6160E+03     0.0000E+00     0.1364E+01     0.7970E+00     0.8412E+00     0.5061E-01     0.3223E+00     0.0000E+00     0.4143E-01
   365    12    31  1991      80      80  cha80                0.3435E+01     0.0000E+00     0.3435E+01     0.1807E+01     0.1003E-03     0.1870E+04     0.5014E-04     0.5014E-04    -0.1862E+04     0.1862E+04     0.0000E+00     0.8679E+01     0.1709E+01     0.8529E+00     0.3032E-01     0.3088E+00     0.0000E+00     0.7392E-01
   365    12    31  1991      81      81  cha81                0.1424E+01     0.0000E+00     0.1424E+01     0.7492E+00     0.9355E-06     0.2530E+01     0.4678E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2530E+01     0.1020E+01     0.1112E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.5096E-01
   365    12    31  1991      82      82  cha82                0.7962E+00     0.0000E+00     0.7962E+00     0.4188E+00     0.1840E-05     0.1086E+03     0.9198E-06     0.9198E-06    -0.1076E+03     0.1076E+03     0.0000E+00     0.1058E+01     0.7196E+00     0.1108E+01     0.6816E-01     0.4000E+00     0.0000E+00     0.3812E-01
   365    12    31  1991      83      83  cha83                0.6075E+00     0.0000E+00     0.6075E+00     0.3196E+00     0.3176E-04     0.1395E+03     0.1588E-04     0.1588E-04    -0.1388E+03     0.1388E+03     0.0000E+00     0.6963E+00     0.6090E+00     0.4317E+00     0.3594E-01     0.1645E+00     0.0000E+00     0.3312E-01
   365    12    31  1991      84      84  cha84                0.2946E+00     0.0000E+00     0.2945E+00     0.1549E+00     0.1386E-04     0.1559E+03     0.6931E-05     0.6931E-05    -0.1557E+03     0.1557E+03     0.0000E+00     0.2372E+00     0.3957E+00     0.1018E+01     0.9203E-01     0.3961E+00     0.0000E+00     0.2315E-01
   365    12    31  1991      85      85  cha85                0.6333E+00     0.0000E+00     0.6333E+00     0.3331E+00     0.3216E-04     0.9136E+03     0.1608E-04     0.1608E-04    -0.9128E+03     0.9128E+03     0.0000E+00     0.7470E+00     0.6260E+00     0.1832E+01     0.1195E+00     0.7203E+00     0.0000E+00     0.3393E-01
   365    12    31  1991      86      86  cha86                0.5914E+00     0.0000E+00     0.5913E+00     0.3111E+00     0.2912E-04     0.1923E+03     0.1456E-04     0.1456E-04    -0.1916E+03     0.1916E+03     0.0000E+00     0.6780E+00     0.6020E+00     0.4998E+00     0.4110E-01     0.1929E+00     0.0000E+00     0.3287E-01
   365    12    31  1991      87      87  cha87                0.4660E+00     0.0000E+00     0.4660E+00     0.2451E+00     0.2175E-04     0.4116E+03     0.1088E-04     0.1088E-04    -0.4111E+03     0.4111E+03     0.0000E+00     0.4780E+00     0.5233E+00     0.8663E+00     0.7151E-01     0.3405E+00     0.0000E+00     0.2927E-01
   365    12    31  1991      88      88  cha88                0.5901E+00     0.0000E+00     0.5901E+00     0.3104E+00     0.3602E-04     0.4520E+03     0.1801E-04     0.1801E-04    -0.4514E+03     0.4514E+03     0.0000E+00     0.6120E+00     0.5904E+00     0.7622E+00     0.5398E-01     0.2952E+00     0.0000E+00     0.3066E-01
   365    12    31  1991      89      89  cha89                0.2704E+00     0.0000E+00     0.2704E+00     0.1422E+00     0.1277E-04     0.2597E+03     0.6383E-05     0.6383E-05    -0.2595E+03     0.2595E+03     0.0000E+00     0.2080E+00     0.3754E+00     0.6287E+01     0.5980E+00     0.2230E+01     0.0000E+00     0.2215E-01
   365    12    31  1991      90      90  cha90                0.6186E+00     0.0000E+00     0.6185E+00     0.3254E+00     0.3449E-04     0.1178E+04     0.1724E-04     0.1724E-04    -0.1177E+04     0.1177E+04     0.0000E+00     0.6727E+00     0.6124E+00     0.1569E+01     0.1022E+00     0.6147E+00     0.0000E+00     0.3170E-01
   365    12    31  1991      91      91  cha91                0.2329E+00     0.0000E+00     0.2328E+00     0.1225E+00     0.1038E-04     0.2506E+03     0.5192E-05     0.5192E-05    -0.2505E+03     0.2505E+03     0.0000E+00     0.1679E+00     0.3444E+00     0.3792E+01     0.3607E+00     0.1375E+01     0.0000E+00     0.2065E-01
   366    12    31  1992       1       1  cha01                0.3043E+02     0.0000E+00     0.3043E+02     0.1596E+02     0.4774E-03     0.1656E+03     0.2387E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1656E+03     0.5310E+01     0.3339E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.2127E+00
   366    12    31  1992       2       2  cha02                0.2787E+02     0.0000E+00     0.2787E+02     0.1462E+02     0.7419E-03     0.1406E+03     0.3709E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1406E+03     0.5049E+01     0.3229E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1964E+00
   366    12    31  1992       3       3  cha03                0.2632E+02     0.0000E+00     0.2632E+02     0.1381E+02     0.7116E-04     0.2777E+04     0.3558E-04     0.3558E-04    -0.2649E+04     0.2649E+04     0.0000E+00     0.1284E+03     0.4881E+01     0.3356E+01     0.1909E-01     0.5709E+00     0.0000E+00     0.1897E+00
   366    12    31  1992       4       4  cha04                0.1904E+02     0.0000E+00     0.1904E+02     0.9988E+01     0.1043E-03     0.1707E+04     0.5213E-04     0.5213E-04    -0.1628E+04     0.1628E+04     0.0000E+00     0.7867E+02     0.4042E+01     0.1822E+01     0.1256E-01     0.3101E+00     0.0000E+00     0.1592E+00
   366    12    31  1992       5       5  cha05                0.1856E+02     0.0000E+00     0.1856E+02     0.9738E+01     0.1657E-03     0.1387E+04     0.8287E-04     0.8287E-04    -0.1312E+04     0.1312E+04     0.0000E+00     0.7510E+02     0.3968E+01     0.9160E+00     0.9136E-02     0.1894E+00     0.0000E+00     0.1567E+00
   366    12    31  1992       6       6  cha06                0.1683E+02     0.0000E+00     0.1683E+02     0.8829E+01     0.4404E-03     0.6971E+04     0.2202E-03     0.2202E-03    -0.6907E+04     0.6907E+04     0.0000E+00     0.6395E+02     0.3746E+01     0.2489E+01     0.1862E-01     0.4994E+00     0.0000E+00     0.1469E+00
   366    12    31  1992       7       7  cha07                0.7118E+01     0.0000E+00     0.7118E+01     0.3734E+01     0.5406E-05     0.1667E+02     0.2703E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1667E+02     0.2193E+01     0.1852E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.9347E-01
   366    12    31  1992       8       8  cha08                0.6692E+01     0.0000E+00     0.6692E+01     0.3511E+01     0.8045E-03     0.4028E+04     0.4022E-03     0.4022E-03    -0.4009E+04     0.4009E+04     0.0000E+00     0.1896E+02     0.2113E+01     0.1665E+01     0.2414E-01     0.3734E+00     0.0000E+00     0.1131E+00
   366    12    31  1992       9       9  cha09                0.1319E+01     0.0000E+00     0.1319E+01     0.6919E+00     0.2529E-03     0.1412E+03     0.1265E-03     0.1265E-03    -0.1390E+03     0.1390E+03     0.0000E+00     0.2197E+01     0.8028E+00     0.3365E+00     0.2285E-01     0.7860E-01     0.0000E+00     0.6577E-01
   366    12    31  1992      10      10  cha10                0.2288E+01     0.0000E+00     0.2288E+01     0.1200E+01     0.2820E-03     0.4657E+01     0.1410E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4657E+01     0.1119E+01     0.1183E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.8010E-01
   366    12    31  1992      11      11  cha11                0.1002E+01     0.0000E+00     0.1002E+01     0.5255E+00     0.6591E-06     0.1219E+01     0.3295E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1219E+01     0.6819E+00     0.8499E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.4787E-01
   366    12    31  1992      12      12  cha12                0.4463E+00     0.0000E+00     0.4463E+00     0.2341E+00     0.1198E-03     0.3926E+03     0.5992E-04     0.5992E-04    -0.3923E+03     0.3923E+03     0.0000E+00     0.2706E+00     0.4048E+00     0.4616E+01     0.1339E+00     0.8765E+00     0.0000E+00     0.2535E-01
   366    12    31  1992      13      13  cha13                0.1307E+01     0.0000E+00     0.1307E+01     0.6856E+00     0.8304E-03     0.7742E+03     0.4152E-03     0.4152E-03    -0.7720E+03     0.7720E+03     0.0000E+00     0.2177E+01     0.7990E+00     0.1093E+01     0.5298E-01     0.3108E+00     0.0000E+00     0.6567E-01
   366    12    31  1992      14      14  cha14                0.4131E+00     0.0000E+00     0.4131E+00     0.2167E+00     0.1697E-03     0.3881E+00     0.8483E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3880E+00     0.4003E+00     0.5958E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.3705E-01
   366    12    31  1992      15      15  cha15                0.4078E+00     0.0000E+00     0.4078E+00     0.2139E+00     0.1710E-03     0.4329E+03     0.8548E-04     0.8548E-04    -0.4325E+03     0.4325E+03     0.0000E+00     0.3804E+00     0.3972E+00     0.3144E+01     0.1732E+00     0.7588E+00     0.0000E+00     0.3678E-01
   366    12    31  1992      16      16  cha16                0.7308E+00     0.0000E+00     0.7307E+00     0.3833E+00     0.2155E-03     0.8958E+01     0.1077E-03     0.1077E-03    -0.8419E+01     0.8419E+01     0.0000E+00     0.5382E+00     0.5434E+00     0.1151E+00     0.9964E-02     0.1066E-01     0.0000E+00     0.3087E-01
   366    12    31  1992      17      17  cha17                0.2426E+00     0.0000E+00     0.2426E+00     0.1273E+00     0.1866E-06     0.2111E+03     0.9328E-07     0.9328E-07    -0.2110E+03     0.2110E+03     0.0000E+00     0.1467E+00     0.3674E+00     0.4211E+01     0.3123E+00     0.1046E+01     0.0000E+00     0.1616E-01
   366    12    31  1992      18      18  cha18                0.5368E+00     0.0000E+00     0.5368E+00     0.2816E+00     0.2713E-03     0.2566E+03     0.1356E-03     0.1356E-03    -0.2561E+03     0.2561E+03     0.0000E+00     0.5699E+00     0.4679E+00     0.1400E+02     0.6012E+00     0.2492E+01     0.0000E+00     0.4194E-01
   366    12    31  1992      19      19  cha19                0.5219E+00     0.0000E+00     0.5219E+00     0.2738E+00     0.3017E-03     0.3796E+03     0.1508E-03     0.1508E-03    -0.3791E+03     0.3791E+03     0.0000E+00     0.4956E+00     0.4597E+00     0.1680E+01     0.8959E-01     0.4653E+00     0.0000E+00     0.3757E-01
   366    12    31  1992      20      20  cha20                0.5219E+00     0.0000E+00     0.5219E+00     0.2738E+00     0.3009E-03     0.3259E+03     0.1504E-03     0.1504E-03    -0.3254E+03     0.3254E+03     0.0000E+00     0.4956E+00     0.4597E+00     0.5395E+01     0.2211E+00     0.1106E+01     0.0000E+00     0.3757E-01
   366    12    31  1992      21      21  cha21                0.4342E+02     0.0000E+00     0.4342E+02     0.2278E+02     0.1914E-03     0.3041E+03     0.9570E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3041E+03     0.6575E+01     0.3850E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.2735E+00
   366    12    31  1992      22      22  cha22                0.3296E+02     0.0000E+00     0.3296E+02     0.1729E+02     0.7177E-04     0.2022E+03     0.3588E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2022E+03     0.5569E+01     0.3447E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.2398E+00
   366    12    31  1992      23      23  cha23                0.1572E+02     0.0000E+00     0.1572E+02     0.8247E+01     0.1075E-03     0.2207E+03     0.5374E-04     0.5374E-04    -0.1661E+03     0.1661E+03     0.0000E+00     0.5453E+02     0.3599E+01     0.5331E+00     0.7337E-02     0.5369E-01     0.0000E+00     0.1339E+00
   366    12    31  1992      24      24  cha24                0.1441E+02     0.0000E+00     0.1441E+02     0.7559E+01     0.1410E-03     0.3052E+04     0.7050E-04     0.7050E-04    -0.3007E+04     0.3007E+04     0.0000E+00     0.4540E+02     0.3423E+01     0.3314E+01     0.2278E-01     0.6122E+00     0.0000E+00     0.1212E+00
   366    12    31  1992      25      25  cha25                0.9863E+01     0.0000E+00     0.9863E+01     0.5174E+01     0.5631E-07     0.1304E+02     0.2815E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1304E+02     0.2708E+01     0.2131E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.5145E-01
   366    12    31  1992      26      26  cha26                0.1363E+02     0.0000E+00     0.1363E+02     0.7148E+01     0.8559E-07     0.1045E+04     0.4279E-07     0.4279E-07    -0.1010E+04     0.1010E+04     0.0000E+00     0.3498E+02     0.3313E+01     0.1874E+01     0.1239E-01     0.3063E+00     0.0000E+00     0.9862E-01
   366    12    31  1992      27      27  cha27                0.1319E+02     0.0000E+00     0.1319E+02     0.6918E+01     0.1867E-07     0.9472E+02     0.9334E-08     0.9334E-08    -0.5971E+02     0.5971E+02     0.0000E+00     0.3502E+02     0.3229E+01     0.4831E+00     0.6581E-02     0.4397E-01     0.0000E+00     0.1030E+00
   366    12    31  1992      28      28  cha28                0.1241E+02     0.0000E+00     0.1241E+02     0.6510E+01     0.1020E-04     0.8288E+02     0.5100E-05     0.5100E-05    -0.6119E+02     0.6119E+02     0.0000E+00     0.2169E+02     0.3119E+01     0.7313E+00     0.6944E-02     0.7404E-01     0.0000E+00     0.6761E-01
   366    12    31  1992      29      29  cha29                0.4543E+00     0.0000E+00     0.4543E+00     0.2383E+00     0.2069E-03     0.1757E+02     0.1035E-03     0.1035E-03    -0.1708E+02     0.1708E+02     0.0000E+00     0.4942E+00     0.4270E+00     0.1337E+00     0.2501E-01     0.1830E-01     0.0000E+00     0.4236E-01
   366    12    31  1992      30      30  cha30                0.9401E+01     0.0000E+00     0.9401E+01     0.4932E+01     0.4709E-05     0.2739E+02     0.2354E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2739E+02     0.2631E+01     0.2091E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1134E+00
   366    12    31  1992      31      31  cha31                0.8954E+01     0.0000E+00     0.8954E+01     0.4697E+01     0.1624E-03     0.2416E+02     0.8119E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2416E+02     0.2555E+01     0.2050E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1050E+00
   366    12    31  1992      32      32  cha32                0.6517E+01     0.0000E+00     0.6516E+01     0.3419E+01     0.1159E-03     0.1160E+02     0.5793E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1160E+02     0.2137E+01     0.1820E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.6790E-01
   366    12    31  1992      33      33  cha33                0.2056E+01     0.0000E+00     0.2056E+01     0.1079E+01     0.4599E-04     0.2800E+01     0.2300E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2800E+01     0.1016E+01     0.1109E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.5662E-01
   366    12    31  1992      34      34  cha34                0.4215E+01     0.0000E+00     0.4215E+01     0.2211E+01     0.1081E-03     0.3892E+03     0.5404E-04     0.5404E-04    -0.3809E+03     0.3809E+03     0.0000E+00     0.8271E+01     0.1594E+01     0.5337E+00     0.1372E-01     0.1354E+00     0.0000E+00     0.7892E-01
   366    12    31  1992      35      35  cha35                0.5626E+01     0.0000E+00     0.5625E+01     0.2951E+01     0.1034E-04     0.5096E+04     0.5169E-05     0.5169E-05    -0.5087E+04     0.5087E+04     0.0000E+00     0.8806E+01     0.1973E+01     0.4860E+01     0.5165E-01     0.9496E+00     0.0000E+00     0.5889E-01
   366    12    31  1992      36      36  cha36                0.1466E+01     0.0000E+00     0.1466E+01     0.7690E+00     0.1769E-03     0.1735E+01     0.8846E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1735E+01     0.8311E+00     0.9697E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.4901E-01
   366    12    31  1992      37      37  cha37                0.7183E+00     0.0000E+00     0.7182E+00     0.3768E+00     0.2251E-03     0.1007E+04     0.1126E-03     0.1126E-03    -0.1007E+04     0.1007E+04     0.0000E+00     0.5191E+00     0.5372E+00     0.5464E+01     0.1320E+00     0.1047E+01     0.0000E+00     0.3035E-01
   366    12    31  1992      38      38  cha38                0.8902E+00     0.0000E+00     0.8902E+00     0.4670E+00     0.5001E-03     0.7848E+03     0.2501E-03     0.2501E-03    -0.7836E+03     0.7836E+03     0.0000E+00     0.1180E+01     0.6339E+00     0.3102E+01     0.1265E+00     0.7771E+00     0.0000E+00     0.5234E-01
   366    12    31  1992      39      39  cha39                0.3116E+00     0.0000E+00     0.3116E+00     0.1635E+00     0.1574E-03     0.6367E+01     0.7868E-04     0.7868E-04    -0.6123E+01     0.6123E+01     0.0000E+00     0.2443E+00     0.3377E+00     0.1631E+00     0.2685E-01     0.3419E-01     0.0000E+00     0.3097E-01
   366    12    31  1992      40      40  cha40                0.1066E+01     0.0000E+00     0.1066E+01     0.5594E+00     0.5731E-04     0.2704E+03     0.2866E-04     0.2866E-04    -0.2694E+03     0.2694E+03     0.0000E+00     0.1002E+01     0.6988E+00     0.1724E+01     0.3922E-01     0.3636E+00     0.0000E+00     0.3781E-01
   366    12    31  1992      41      41  cha41                0.4850E+00     0.0000E+00     0.4850E+00     0.2544E+00     0.2919E-03     0.4348E+03     0.1460E-03     0.1460E-03    -0.4344E+03     0.4344E+03     0.0000E+00     0.4292E+00     0.4400E+00     0.5242E+01     0.2217E+00     0.1091E+01     0.0000E+00     0.3500E-01
   366    12    31  1992      42      42  cha42                0.3411E+00     0.0000E+00     0.3411E+00     0.1789E+00     0.2027E-03     0.4661E+02     0.1013E-03     0.1013E-03    -0.4636E+02     0.4636E+02     0.0000E+00     0.2526E+00     0.3560E+00     0.8561E+00     0.6348E-01     0.2455E+00     0.0000E+00     0.2932E-01
   366    12    31  1992      43      43  cha43                0.3277E+00     0.0000E+00     0.3277E+00     0.1719E+00     0.1680E-06     0.1314E+03     0.8401E-07     0.8401E-07    -0.1313E+03     0.1313E+03     0.0000E+00     0.1215E+00     0.4033E+00     0.1419E+01     0.5921E-01     0.3596E+00     0.0000E+00     0.1146E-01
   366    12    31  1992      44      44  cha44                0.2556E+00     0.0000E+00     0.2556E+00     0.1341E+00     0.1074E-03     0.1404E+02     0.5370E-04     0.5370E-04    -0.1383E+02     0.1383E+02     0.0000E+00     0.2085E+00     0.3024E+00     0.1757E+01     0.1431E+00     0.4167E+00     0.0000E+00     0.3177E-01
