 TX_LG_GULLY               SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
  jday,   mon,   day,    yr,   unit , gis_id , name           ,          lai,       bioms,       yield,     residue,     sol_tmp,       strsw,       strsa,     strstmp,       strsn,       strsp,        nplt,       percn,       pplnt,         tmx,         tmn,       tmpav,     solarad,      wndspd,        rhum,     phubas0
      ,      ,      ,      ,        ,        ,                ,    m**2/m**2,        kgha,        kgha,        kgha,        degc,         ---,         ---,         ---,         ---,         ---,        kgha,        kgha,        kgha,        degc,        degc,        degc,      mj/m^2,         m/s,        frac,        degc
136,5,15,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.5,19.7,25.1,23.5,4.26,0.581,0.271E+21
137,5,16,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,26.4,14.8,20.6,23.5,6.66,0.444,0.271E+21
138,5,17,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,25.8,15.3,20.6,23.5,2.84,0.842,0.271E+21
139,5,18,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.0,18.9,26.5,23.5,6.96,0.389,0.271E+21
140,5,19,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.4,16.7,22.0,23.5,1.58,0.558,0.271E+21
141,5,20,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.2,18.9,24.6,23.5,3.61,0.526,0.271E+21
142,5,21,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.0,21.6,25.8,23.5,3.36,0.684,0.271E+21
143,5,22,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.6,19.7,25.7,23.5,2.89,0.452,0.271E+21
144,5,23,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,29.6,16.9,23.2,23.5,3.68,0.609,0.271E+21
145,5,24,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.7,19.2,23.5,23.5,4.23,0.319,0.271E+21
146,5,25,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.0,21.7,24.8,23.5,6.41,0.548,0.271E+21
147,5,26,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.6,20.1,25.4,23.5,2.80,0.649,0.271E+21
148,5,27,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,26.4,19.2,22.8,23.5,4.18,0.325,0.271E+21
149,5,28,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.7,20.0,25.3,23.5,6.48,0.488,0.271E+21
150,5,29,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,29.1,18.3,23.7,23.5,2.91,0.474,0.271E+21
151,5,30,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.0,16.7,23.9,23.5,5.44,0.512,0.271E+21
152,5,31,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,32.1,18.9,25.5,23.5,3.47,0.381,0.271E+21
153,6,1,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.3,22.4,28.9,26.7,4.83,0.647,0.271E+21
154,6,2,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.7,21.3,25.0,26.7,2.60,0.978,0.271E+21
155,6,3,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.4,23.0,29.2,26.7,3.99,0.722,0.271E+21
156,6,4,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.8,24.1,27.9,26.7,4.80,0.889,0.271E+21
157,6,5,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.4,20.2,25.8,26.7,2.77,0.359,0.271E+21
158,6,6,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,29.2,22.3,25.8,26.7,3.55,0.901,0.271E+21
159,6,7,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.9,21.7,25.3,26.7,4.59,0.990,0.271E+21
160,6,8,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.3,22.9,25.6,26.7,5.67,0.899,0.271E+21
161,6,9,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,32.7,22.3,27.5,26.7,3.86,0.574,0.271E+21
162,6,10,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.8,24.3,26.6,26.7,3.46,0.897,0.271E+21
163,6,11,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.9,23.5,28.7,26.7,2.28,0.250,0.271E+21
164,6,12,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.6,23.8,29.2,26.7,3.29,0.539,0.271E+21
165,6,13,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.0,23.3,30.2,26.7,2.28,0.625,0.271E+21
166,6,14,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.5,22.4,27.9,26.7,3.54,0.573,0.271E+21
167,6,15,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.9,20.0,25.9,26.7,3.37,0.568,0.271E+21
168,6,16,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.9,20.1,27.5,26.7,3.99,0.427,0.271E+21
169,6,17,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.6,23.4,29.0,26.7,4.89,0.434,0.271E+21
170,6,18,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.8,24.4,28.1,26.7,1.96,0.753,0.271E+21
171,6,19,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.0,25.0,30.5,26.7,2.74,0.337,0.271E+21
172,6,20,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.8,24.4,27.6,26.7,3.17,0.936,0.271E+21
173,6,21,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.4,24.7,29.6,26.7,3.78,0.356,0.271E+21
174,6,22,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.2,23.0,25.1,26.7,2.14,0.846,0.271E+21
175,6,23,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.5,20.5,27.5,26.7,2.53,0.471,0.271E+21
176,6,24,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.8,22.1,26.9,26.7,5.20,0.990,0.271E+21
177,6,25,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.7,24.7,30.7,26.7,3.19,0.504,0.271E+21
178,6,26,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.2,25.0,28.1,26.7,3.60,0.811,0.271E+21
179,6,27,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.1,23.0,28.0,26.7,3.25,0.463,0.271E+21
180,6,28,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.1,22.2,28.6,26.7,4.64,0.558,0.271E+21
181,6,29,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.7,22.4,28.0,26.7,4.03,0.324,0.271E+21
182,6,30,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.2,24.4,30.3,26.7,2.11,0.426,0.271E+21
183,7,1,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.1,26.8,31.9,25.5,2.43,0.385,0.271E+21
184,7,2,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.8,26.8,31.3,25.5,1.82,0.451,0.271E+21
185,7,3,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.3,26.1,32.2,25.5,2.36,0.303,0.271E+21
186,7,4,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.8,26.8,31.8,25.5,5.36,0.627,0.271E+21
187,7,5,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.1,26.1,30.6,25.5,4.73,0.468,0.271E+21
188,7,6,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.3,23.3,30.8,25.5,3.68,0.514,0.271E+21
189,7,7,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,32.6,25.9,29.2,25.5,3.03,0.975,0.271E+21
190,7,8,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.3,22.7,29.0,25.5,4.96,0.288,0.271E+21
191,7,9,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.4,23.5,29.5,25.5,3.92,0.494,0.271E+21
192,7,10,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.3,23.7,31.0,25.5,4.21,0.510,0.271E+21
193,7,11,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.0,24.4,29.7,25.5,3.52,0.480,0.271E+21
194,7,12,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.3,25.7,32.0,25.5,2.79,0.565,0.271E+21
195,7,13,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.5,26.8,32.6,25.5,3.37,0.726,0.271E+21
196,7,14,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.3,25.6,31.5,25.5,3.08,0.497,0.271E+21
197,7,15,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,29.6,25.5,27.5,25.5,2.03,0.971,0.271E+21
198,7,16,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.1,25.0,30.0,25.5,3.95,0.615,0.271E+21
199,7,17,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.3,24.5,30.9,25.5,4.48,0.620,0.271E+21
200,7,18,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.3,23.3,28.3,25.5,2.65,0.472,0.271E+21
201,7,19,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.3,23.7,28.5,25.5,2.76,0.522,0.271E+21
202,7,20,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.7,23.7,29.7,25.5,1.59,0.280,0.271E+21
203,7,21,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.3,25.1,29.2,25.5,1.52,0.642,0.271E+21
204,7,22,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.3,23.9,28.6,25.5,5.10,0.590,0.271E+21
205,7,23,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.5,23.6,28.5,25.5,3.52,0.571,0.271E+21
206,7,24,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.9,23.8,25.9,25.5,4.04,0.974,0.271E+21
207,7,25,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.1,23.2,27.1,25.5,2.18,0.800,0.271E+21
208,7,26,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,39.0,26.5,32.8,25.5,2.62,0.643,0.271E+21
209,7,27,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.9,25.9,31.9,25.5,4.00,0.608,0.271E+21
210,7,28,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.3,26.7,31.5,25.5,2.67,0.304,0.271E+21
211,7,29,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.8,26.8,30.3,25.5,5.77,0.426,0.271E+21
212,7,30,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.9,26.1,31.5,25.5,4.38,0.647,0.271E+21
213,7,31,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.4,25.7,31.6,25.5,2.31,0.369,0.271E+21
214,8,1,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.4,26.8,31.1,24.5,4.57,0.609,0.271E+21
215,8,2,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.4,26.1,30.7,24.5,3.51,0.476,0.271E+21
216,8,3,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.7,25.0,30.9,24.5,1.79,0.523,0.271E+21
217,8,4,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.0,24.0,29.5,24.5,4.47,0.259,0.271E+21
218,8,5,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.2,23.7,27.5,24.5,2.32,0.990,0.271E+21
219,8,6,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.7,22.6,29.1,24.5,2.17,0.388,0.271E+21
220,8,7,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.2,22.6,26.9,24.5,2.98,0.986,0.271E+21
221,8,8,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.2,22.6,27.9,24.5,3.79,0.580,0.271E+21
222,8,9,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.7,23.5,25.6,24.5,2.85,0.990,0.271E+21
223,8,10,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.8,24.0,30.4,24.5,5.64,0.405,0.271E+21
224,8,11,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.7,24.9,30.3,24.5,2.46,0.268,0.271E+21
225,8,12,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.2,25.2,31.7,24.5,1.34,0.316,0.271E+21
226,8,13,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.2,27.1,32.6,24.5,3.07,0.342,0.271E+21
227,8,14,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.7,26.3,32.0,24.5,5.11,0.629,0.271E+21
228,8,15,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.9,25.9,32.4,24.5,3.90,0.502,0.271E+21
229,8,16,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.1,24.0,30.5,24.5,2.72,0.563,0.271E+21
230,8,17,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.0,24.6,31.3,24.5,2.34,0.456,0.271E+21
231,8,18,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.7,22.6,25.1,24.5,5.52,0.990,0.271E+21
232,8,19,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.2,22.6,27.9,24.5,1.03,0.655,0.271E+21
233,8,20,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.7,22.6,25.1,24.5,3.61,0.990,0.271E+21
234,8,21,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.2,22.6,27.9,24.5,4.52,0.375,0.271E+21
235,8,22,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.7,22.9,25.3,24.5,4.00,0.750,0.271E+21
236,8,23,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.2,22.6,27.9,24.5,2.40,0.465,0.271E+21
237,8,24,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.2,22.6,27.9,24.5,4.03,0.446,0.271E+21
238,8,25,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.6,22.6,30.1,24.5,3.32,0.504,0.271E+21
239,8,26,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.5,23.3,27.4,24.5,4.07,0.884,0.271E+21
240,8,27,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,39.6,26.1,32.9,24.5,1.95,0.746,0.271E+21
241,8,28,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.5,25.3,31.9,24.5,1.97,0.454,0.271E+21
242,8,29,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.6,27.1,30.4,24.5,4.40,0.755,0.271E+21
243,8,30,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,37.7,26.6,32.2,24.5,3.18,0.552,0.271E+21
244,8,31,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.5,24.6,28.1,24.5,4.44,0.864,0.271E+21
245,9,1,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.2,22.0,25.1,20.6,2.85,0.398,0.271E+21
246,9,2,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.2,19.3,23.7,20.6,2.89,0.487,0.271E+21
247,9,3,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.2,16.3,22.3,20.6,3.27,0.514,0.271E+21
248,9,4,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,32.8,22.1,27.5,20.6,3.67,0.318,0.271E+21
249,9,5,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.7,20.4,26.1,20.6,1.86,0.414,0.271E+21
250,9,6,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.4,17.1,24.3,20.6,3.70,0.277,0.271E+21
251,9,7,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.6,16.9,24.3,20.6,2.70,0.466,0.271E+21
252,9,8,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.5,17.8,26.6,20.6,3.09,0.487,0.271E+21
253,9,9,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.5,20.6,28.6,20.6,3.66,0.666,0.271E+21
254,9,10,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.0,22.9,27.0,20.6,5.18,0.990,0.271E+21
255,9,11,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,29.1,17.6,23.4,20.6,4.19,0.389,0.271E+21
256,9,12,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,24.1,16.3,20.2,20.6,2.24,0.990,0.271E+21
257,9,13,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.9,22.3,28.6,20.6,0.907,0.368,0.271E+21
258,9,14,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.3,23.5,29.4,20.6,2.02,0.697,0.271E+21
259,9,15,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.6,23.2,28.4,20.6,2.72,0.277,0.271E+21
260,9,16,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.1,22.5,29.3,20.6,3.00,0.332,0.271E+21
261,9,17,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,34.2,24.6,29.4,20.6,1.99,0.560,0.271E+21
262,9,18,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.2,24.1,30.1,20.6,3.40,0.635,0.271E+21
263,9,19,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.8,21.9,27.8,20.6,4.97,0.717,0.271E+21
264,9,20,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,24.0,21.7,22.9,20.6,3.58,0.990,0.271E+21
265,9,21,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.7,20.8,25.7,20.6,3.24,0.482,0.271E+21
266,9,22,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.3,21.3,25.8,20.6,3.94,0.579,0.271E+21
267,9,23,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.9,20.0,26.0,20.6,3.47,0.424,0.271E+21
268,9,24,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,29.7,16.6,23.1,20.6,4.35,0.610,0.271E+21
269,9,25,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.2,16.3,22.3,20.6,4.57,0.498,0.271E+21
270,9,26,1996,1,1,bench           ,0.150,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.3,16.6,24.9,20.6,3.43,0.347,0.271E+21
